"exp","id","condition1","block","trial","isold","rating","RT","excluding"
"JCM2019_e1","JCM2019_e1_8","Old35",4,98,0,2,1474,"Include"
"JCM2019_e1","JCM2019_e1_8","Old35",4,99,1,6,956,"Include"
"JCM2019_e1","JCM2019_e1_8","Old35",4,100,0,1,1068,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,1,0,5,875,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,2,0,1,2234,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,3,0,1,868,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,4,1,6,1207,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,5,0,1,1178,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,6,0,1,1258,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,7,0,6,997,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,8,0,1,1098,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,9,0,1,745,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,10,0,6,685,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,11,0,1,809,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,12,0,6,918,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,13,0,1,1306,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,14,1,5,1416,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,15,1,5,790,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,16,0,1,1430,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,17,0,2,1823,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,18,0,2,1223,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,19,0,2,1438,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,20,0,2,933,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,21,0,5,942,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,22,0,1,1192,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,23,1,5,1208,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,24,0,1,1360,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,25,0,1,764,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,26,0,1,784,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,27,1,1,1233,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,28,0,5,1450,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,29,0,1,1055,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,30,0,6,864,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,31,1,6,1123,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,32,0,1,1344,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,33,1,6,1156,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,34,0,1,995,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,35,0,1,699,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,36,1,5,1090,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,37,1,1,949,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,38,0,1,1534,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,39,0,1,2836,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,40,0,6,1038,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,41,0,1,697,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,42,0,1,871,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,43,1,6,791,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,44,0,1,903,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,45,0,1,653,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,46,0,1,1151,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,47,0,6,731,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,48,0,1,855,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,49,0,1,783,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,50,0,1,587,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,51,0,6,884,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,52,0,1,1118,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,53,1,6,796,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,54,0,1,1062,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,55,0,1,813,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,56,0,1,769,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,57,1,6,1080,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,58,1,5,1166,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,59,0,1,934,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,60,1,1,699,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,61,0,1,1274,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,62,0,1,738,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,63,0,1,1015,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,64,0,1,1162,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,65,0,1,647,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,66,0,1,831,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,67,0,1,904,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,68,0,1,567,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,69,0,1,483,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,70,0,1,785,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,71,0,1,700,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,72,0,5,1018,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,73,0,1,724,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,74,0,5,1401,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,75,0,1,848,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,76,0,5,1409,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,77,0,1,629,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,78,0,1,775,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,79,0,1,1051,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,80,0,1,716,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,81,0,1,659,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,82,0,1,845,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,83,0,1,493,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,84,0,1,524,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,85,0,1,720,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,86,0,6,997,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,87,1,6,702,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,88,0,6,613,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,89,0,5,997,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,90,0,5,819,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,91,0,1,970,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,92,0,1,629,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,93,0,5,833,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,94,0,1,680,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,95,0,5,1000,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,96,0,1,574,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,97,0,1,578,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,98,0,1,702,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,99,0,1,765,"Include"
"JCM2019_e1","JCM2019_e1_8","Old15",5,100,0,1,666,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,1,0,1,1731,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,2,0,1,2130,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,3,1,6,1810,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,4,1,6,1166,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,5,0,1,1195,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,6,0,1,1198,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,7,0,1,1142,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,8,0,1,1265,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,9,0,1,1193,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,10,0,1,1133,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,11,0,1,1353,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,12,1,5,2276,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,13,0,3,4459,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,14,0,6,2101,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,15,0,6,3163,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,16,0,1,1564,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,17,0,1,1742,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,18,0,1,1256,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,19,0,2,1353,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,20,0,2,2377,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,21,1,5,2309,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,22,0,2,5690,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,23,0,5,1933,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,24,0,1,1246,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,25,0,1,2151,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,26,0,6,1580,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,27,0,1,1661,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,28,0,1,1166,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,29,0,1,1090,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,30,0,2,1785,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,31,0,1,1225,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,32,1,1,1275,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,33,0,1,2029,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,34,0,2,2845,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,35,0,1,1269,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,36,0,2,1751,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,37,0,1,1532,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,38,0,1,1570,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,39,0,1,1959,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,40,0,1,2574,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,41,0,1,1969,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,42,0,1,2065,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,43,0,1,2146,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,44,0,1,953,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,45,0,1,1328,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,46,0,6,3432,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,47,1,4,3100,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,48,0,5,2232,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,49,0,2,5103,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,50,0,5,2935,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,51,1,6,1307,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,52,0,6,703,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,53,0,1,3084,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,54,0,1,1011,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,55,0,1,2933,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,56,0,1,987,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,57,0,1,1328,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,58,0,1,789,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,59,0,5,3793,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,60,0,1,1717,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,61,1,2,2676,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,62,0,1,1633,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,63,0,2,3020,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,64,1,1,1842,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,65,0,1,1295,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,66,1,6,1343,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,67,0,1,1290,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,68,0,6,3175,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,69,1,1,1060,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,70,0,1,2713,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,71,0,2,5143,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,72,0,1,1275,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,73,0,1,1454,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,74,0,1,3055,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,75,0,1,3882,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,76,0,1,1357,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,77,0,1,1563,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,78,0,1,1297,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,79,0,1,1311,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,80,0,1,3275,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,81,0,1,1393,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,82,0,1,1290,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,83,0,1,1452,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,84,1,6,2665,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,85,0,1,931,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,86,0,1,1353,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,87,0,6,782,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,88,0,1,1593,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,89,0,1,1478,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,90,0,1,1156,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,91,0,1,2869,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,92,0,1,873,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,93,0,1,772,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,94,1,6,1200,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,95,0,1,836,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,96,1,1,9671,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,97,0,2,2759,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,98,1,2,3782,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,99,0,6,2182,"Include"
"JCM2019_e1","JCM2019_e1_9","Old15",1,100,0,2,5787,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,1,1,5,3278,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,2,1,6,1345,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,3,1,2,2311,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,4,0,6,1541,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,5,0,5,4084,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,6,0,5,7246,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,7,1,5,6343,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,8,0,1,1128,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,9,0,1,984,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,10,0,1,1445,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,11,0,1,853,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,12,1,5,2671,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,13,1,6,1695,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,14,0,2,3214,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,15,0,6,928,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,16,0,4,2126,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,17,0,1,1039,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,18,0,5,4444,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,19,1,1,2990,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,20,0,2,3319,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,21,0,5,1144,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,22,0,2,2754,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,23,0,1,2216,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,24,0,1,1213,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,25,1,6,953,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,26,0,1,903,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,27,1,6,1215,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,28,0,6,1923,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,29,0,2,1747,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,30,0,1,1921,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,31,1,6,969,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,32,0,1,1288,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,33,1,1,6388,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,34,0,5,4156,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,35,0,5,5234,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,36,0,1,1358,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,37,0,1,1066,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,38,0,1,4533,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,39,1,6,1013,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,40,0,6,807,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,41,1,6,868,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,42,0,2,3334,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,43,0,6,1745,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,44,0,1,2511,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,45,0,1,1291,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,46,0,1,1347,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,47,0,2,2223,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,48,1,1,1549,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,49,0,5,5508,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,50,1,6,2125,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,51,1,5,3810,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,52,1,5,1359,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,53,0,5,1921,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,54,1,6,1252,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,55,1,6,865,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,56,0,1,1149,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,57,1,6,1183,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,58,0,1,1219,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,59,1,6,1043,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,60,1,5,1803,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,61,0,2,1632,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,62,0,5,2504,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,63,1,5,2473,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,64,0,2,5247,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,65,1,5,2023,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,66,1,6,915,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,67,0,6,1141,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,68,0,5,3751,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,69,1,6,850,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,70,1,6,932,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,71,0,6,940,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,72,0,1,3125,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,73,0,2,4500,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,74,0,6,1216,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,75,0,3,6289,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,76,1,6,1023,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,77,0,1,2078,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,78,0,1,1932,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,79,0,1,1652,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,80,0,2,2142,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,81,1,2,5199,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,82,0,5,4302,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,83,0,2,3326,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,84,0,5,2924,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,85,0,6,2026,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,86,1,6,970,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,87,1,1,1350,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,88,1,2,3983,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,89,0,2,3216,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,90,0,1,2038,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,91,1,3,4419,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,92,0,1,2468,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,93,0,6,1516,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,94,0,2,2051,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,95,1,2,2160,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,96,0,5,4207,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,97,0,6,1907,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,98,1,3,5082,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,99,0,5,2090,"Include"
"JCM2019_e1","JCM2019_e1_9","Old35",2,100,0,2,6139,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,1,1,2,8213,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,2,0,6,1401,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,3,0,1,1221,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,4,0,5,3551,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,5,0,1,3969,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,6,1,5,1898,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,7,0,1,1208,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,8,1,5,2428,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,9,1,4,1085,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,10,0,5,1188,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,11,1,5,6304,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,12,0,6,1007,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,13,1,5,2062,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,14,0,1,1136,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,15,0,1,1022,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,16,1,1,1595,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,17,0,2,4673,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,18,1,6,962,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,19,1,5,992,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,20,0,2,5695,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,21,1,3,5769,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,22,1,5,1303,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,23,0,5,1274,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,24,0,1,1281,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,25,0,1,1530,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,26,1,5,1164,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,27,0,1,1218,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,28,0,6,1790,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,29,1,5,2040,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,30,1,1,1562,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,31,0,5,1408,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,32,1,1,1390,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,33,1,2,8888,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,34,0,6,2794,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,35,0,6,1223,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,36,1,6,2191,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,37,1,6,821,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,38,1,5,3169,"Include"
"JCM2019_e1","JCM2019_e1_9","Old50",3,39,1,6,1358,"Include"
