"exp","id","trial","isold","condition1","rating","RT","excluding"
"HUW2015_e1","HUW2015_e1_25",168,0,"JudgeNewness",3,2445.394502,"Include"
"HUW2015_e1","HUW2015_e1_25",169,0,"JudgeNewness",1,2426.817129,"Include"
"HUW2015_e1","HUW2015_e1_25",170,1,"JudgeNewness",5,1545.361825,"Include"
"HUW2015_e1","HUW2015_e1_25",171,1,"JudgeNewness",3,2069.910889,"Include"
"HUW2015_e1","HUW2015_e1_25",172,0,"JudgeNewness",4,2500.858725,"Include"
"HUW2015_e1","HUW2015_e1_25",173,0,"JudgeNewness",5,1289.979149,"Include"
"HUW2015_e1","HUW2015_e1_25",174,1,"JudgeNewness",3,2264.638246,"Include"
"HUW2015_e1","HUW2015_e1_25",175,0,"JudgeNewness",2,3727.007162,"Include"
"HUW2015_e1","HUW2015_e1_25",176,0,"JudgeNewness",3,2990.248666,"Include"
"HUW2015_e1","HUW2015_e1_25",177,0,"JudgeNewness",4,3010.939822,"Include"
"HUW2015_e1","HUW2015_e1_25",178,1,"JudgeNewness",5,1277.966009,"Include"
"HUW2015_e1","HUW2015_e1_25",179,0,"JudgeNewness",5,1308.179357,"Include"
"HUW2015_e1","HUW2015_e1_25",180,1,"JudgeNewness",5,2410.17667,"Include"
"HUW2015_e1","HUW2015_e1_25",181,1,"JudgeNewness",3,3832.689226,"Include"
"HUW2015_e1","HUW2015_e1_25",182,1,"JudgeNewness",2,3039.569007,"Include"
"HUW2015_e1","HUW2015_e1_25",183,0,"JudgeNewness",1,2267.981341,"Include"
"HUW2015_e1","HUW2015_e1_25",184,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",185,1,"JudgeNewness",5,1679.02675,"Include"
"HUW2015_e1","HUW2015_e1_25",186,1,"JudgeNewness",5,1602.64874,"Include"
"HUW2015_e1","HUW2015_e1_25",187,1,"JudgeNewness",5,1294.455872,"Include"
"HUW2015_e1","HUW2015_e1_25",188,1,"JudgeNewness",5,2973.189495,"Include"
"HUW2015_e1","HUW2015_e1_25",189,1,"JudgeNewness",5,1419.085844,"Include"
"HUW2015_e1","HUW2015_e1_25",190,1,"JudgeNewness",5,3838.515445,"Include"
"HUW2015_e1","HUW2015_e1_25",191,0,"JudgeNewness",5,3022.959996,"Include"
"HUW2015_e1","HUW2015_e1_25",192,1,"JudgeNewness",5,2510.12603,"Include"
"HUW2015_e1","HUW2015_e1_25",193,1,"JudgeNewness",5,2387.024404,"Include"
"HUW2015_e1","HUW2015_e1_25",194,0,"JudgeNewness",1,2985.014809,"Include"
"HUW2015_e1","HUW2015_e1_25",195,1,"JudgeNewness",5,1596.802899,"Include"
"HUW2015_e1","HUW2015_e1_25",196,1,"JudgeNewness",5,1139.026571,"Include"
"HUW2015_e1","HUW2015_e1_25",197,0,"JudgeNewness",5,2026.577635,"Include"
"HUW2015_e1","HUW2015_e1_25",198,1,"JudgeNewness",3,3097.047935,"Include"
"HUW2015_e1","HUW2015_e1_25",199,0,"JudgeNewness",3,3422.926664,"Include"
"HUW2015_e1","HUW2015_e1_25",200,1,"JudgeNewness",3,2579.457764,"Include"
"HUW2015_e1","HUW2015_e1_25",201,1,"JudgeNewness",1,3281.653764,"Include"
"HUW2015_e1","HUW2015_e1_25",202,0,"JudgeNewness",3,3192.250786,"Include"
"HUW2015_e1","HUW2015_e1_25",203,1,"JudgeNewness",4,1606.047601,"Include"
"HUW2015_e1","HUW2015_e1_25",204,1,"JudgeNewness",5,1962.33489,"Include"
"HUW2015_e1","HUW2015_e1_25",205,0,"JudgeNewness",5,969.906637,"Include"
"HUW2015_e1","HUW2015_e1_25",206,1,"JudgeNewness",5,2342.241134,"Include"
"HUW2015_e1","HUW2015_e1_25",207,1,"JudgeNewness",5,964.028962,"Include"
"HUW2015_e1","HUW2015_e1_25",208,1,"JudgeNewness",5,1496.878004,"Include"
"HUW2015_e1","HUW2015_e1_25",209,0,"JudgeNewness",1,1854.607884,"Include"
"HUW2015_e1","HUW2015_e1_25",210,0,"JudgeNewness",1,3531.833322,"Include"
"HUW2015_e1","HUW2015_e1_25",211,0,"JudgeNewness",2,2816.818442,"Include"
"HUW2015_e1","HUW2015_e1_25",212,1,"JudgeNewness",4,1910.632323,"Include"
"HUW2015_e1","HUW2015_e1_25",213,0,"JudgeNewness",5,2877.935736,"Include"
"HUW2015_e1","HUW2015_e1_25",214,1,"JudgeNewness",5,1682.888736,"Include"
"HUW2015_e1","HUW2015_e1_25",215,1,"JudgeNewness",2,2455.023727,"Include"
"HUW2015_e1","HUW2015_e1_25",216,0,"JudgeNewness",4,2162.854948,"Include"
"HUW2015_e1","HUW2015_e1_25",217,0,"JudgeNewness",5,1848.667157,"Include"
"HUW2015_e1","HUW2015_e1_25",218,1,"JudgeNewness",5,1039.081447,"Include"
"HUW2015_e1","HUW2015_e1_25",219,0,"JudgeNewness",5,909.886154,"Include"
"HUW2015_e1","HUW2015_e1_25",220,0,"JudgeNewness",2,3164.351647,"Include"
"HUW2015_e1","HUW2015_e1_25",221,1,"JudgeNewness",5,2775.854064,"Include"
"HUW2015_e1","HUW2015_e1_25",222,1,"JudgeNewness",3,2813.926226,"Include"
"HUW2015_e1","HUW2015_e1_25",223,0,"JudgeNewness",2,2625.80544,"Include"
"HUW2015_e1","HUW2015_e1_25",224,0,"JudgeNewness",5,1624.129292,"Include"
"HUW2015_e1","HUW2015_e1_25",225,0,"JudgeNewness",3,2751.236583,"Include"
"HUW2015_e1","HUW2015_e1_25",226,1,"JudgeNewness",5,1644.370503,"Include"
"HUW2015_e1","HUW2015_e1_25",227,0,"JudgeNewness",5,2248.463783,"Include"
"HUW2015_e1","HUW2015_e1_25",228,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",229,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",230,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",231,0,"JudgeNewness",2,2686.993274,"Include"
"HUW2015_e1","HUW2015_e1_25",232,0,"JudgeNewness",2,2493.250294,"Include"
"HUW2015_e1","HUW2015_e1_25",233,0,"JudgeNewness",2,2378.204348,"Include"
"HUW2015_e1","HUW2015_e1_25",234,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",235,1,"JudgeNewness",3,2198.813819,"Include"
"HUW2015_e1","HUW2015_e1_25",236,0,"JudgeNewness",3,3595.725054,"Include"
"HUW2015_e1","HUW2015_e1_25",237,0,"JudgeNewness",2,2184.923448,"Include"
"HUW2015_e1","HUW2015_e1_25",238,0,"JudgeNewness",5,2031.866636,"Include"
"HUW2015_e1","HUW2015_e1_25",239,1,"JudgeNewness",5,1110.299614,"Include"
"HUW2015_e1","HUW2015_e1_25",240,0,"JudgeNewness",2,2955.971673,"Include"
"HUW2015_e1","HUW2015_e1_25",241,1,"JudgeNewness",3,3794.210118,"Include"
"HUW2015_e1","HUW2015_e1_25",242,1,"JudgeNewness",3,3177.775908,"Include"
"HUW2015_e1","HUW2015_e1_25",243,1,"JudgeNewness",2,3152.099237,"Include"
"HUW2015_e1","HUW2015_e1_25",244,1,"JudgeNewness",5,3892.763801,"Include"
"HUW2015_e1","HUW2015_e1_25",245,0,"JudgeNewness",5,1427.546499,"Include"
"HUW2015_e1","HUW2015_e1_25",246,1,"JudgeNewness",4,1952.803172,"Include"
"HUW2015_e1","HUW2015_e1_25",247,1,"JudgeNewness",5,2015.722072,"Include"
"HUW2015_e1","HUW2015_e1_25",248,0,"JudgeNewness",1,3029.8604,"Include"
"HUW2015_e1","HUW2015_e1_25",249,1,"JudgeNewness",4,3011.391422,"Include"
"HUW2015_e1","HUW2015_e1_25",250,0,"JudgeNewness",3,3368.590485,"Include"
"HUW2015_e1","HUW2015_e1_25",251,1,"JudgeNewness",5,1111.114983,"Include"
"HUW2015_e1","HUW2015_e1_25",252,1,"JudgeNewness",4,2940.682198,"Include"
"HUW2015_e1","HUW2015_e1_25",253,1,"JudgeNewness",3,2715.162121,"Include"
"HUW2015_e1","HUW2015_e1_25",254,1,"JudgeNewness",5,1842.624165,"Include"
"HUW2015_e1","HUW2015_e1_25",255,1,"JudgeNewness",3,2494.728954,"Include"
"HUW2015_e1","HUW2015_e1_25",256,0,"JudgeNewness",3,2420.054061,"Include"
"HUW2015_e1","HUW2015_e1_25",257,1,"JudgeNewness",5,2025.539817,"Include"
"HUW2015_e1","HUW2015_e1_25",258,0,"JudgeNewness",3,3006.64852,"Include"
"HUW2015_e1","HUW2015_e1_25",259,1,"JudgeNewness",2,2661.493548,"Include"
"HUW2015_e1","HUW2015_e1_25",260,1,"JudgeNewness",5,1146.581949,"Include"
"HUW2015_e1","HUW2015_e1_25",261,1,"JudgeNewness",5,1135.40812,"Include"
"HUW2015_e1","HUW2015_e1_25",262,1,"JudgeNewness",5,2021.71634,"Include"
"HUW2015_e1","HUW2015_e1_25",263,0,"JudgeNewness",1,2283.470983,"Include"
"HUW2015_e1","HUW2015_e1_25",264,1,"JudgeNewness",2,3030.047596,"Include"
"HUW2015_e1","HUW2015_e1_25",265,0,"JudgeNewness",4,3379.767589,"Include"
"HUW2015_e1","HUW2015_e1_25",266,1,"JudgeNewness",5,1625.020263,"Include"
"HUW2015_e1","HUW2015_e1_25",267,0,"JudgeNewness",1,2725.182464,"Include"
"HUW2015_e1","HUW2015_e1_25",268,0,"JudgeNewness",2,2531.717787,"Include"
"HUW2015_e1","HUW2015_e1_25",269,0,"JudgeNewness",4,2464.161618,"Include"
"HUW2015_e1","HUW2015_e1_25",270,0,"JudgeNewness",2,2851.187914,"Include"
"HUW2015_e1","HUW2015_e1_25",271,1,"JudgeNewness",5,1330.234704,"Include"
"HUW2015_e1","HUW2015_e1_25",272,0,"JudgeNewness",3,1895.769093,"Include"
"HUW2015_e1","HUW2015_e1_25",273,1,"JudgeNewness",5,1479.409496,"Include"
"HUW2015_e1","HUW2015_e1_25",274,0,"JudgeNewness",1,2981.200561,"Include"
"HUW2015_e1","HUW2015_e1_25",275,0,"JudgeNewness",2,2896.632157,"Include"
"HUW2015_e1","HUW2015_e1_25",276,0,"JudgeNewness",5,1239.184026,"Include"
"HUW2015_e1","HUW2015_e1_25",277,0,"JudgeNewness",3,2476.14446,"Include"
"HUW2015_e1","HUW2015_e1_25",278,1,"JudgeNewness",5,1242.09635,"Include"
"HUW2015_e1","HUW2015_e1_25",279,1,"JudgeNewness",5,1351.273802,"Include"
"HUW2015_e1","HUW2015_e1_25",280,0,"JudgeNewness",1,2190.241874,"Include"
"HUW2015_e1","HUW2015_e1_25",281,0,"JudgeNewness",2,3282.903257,"Include"
"HUW2015_e1","HUW2015_e1_25",282,0,"JudgeNewness",2,2617.513663,"Include"
"HUW2015_e1","HUW2015_e1_25",283,0,"JudgeNewness",3,1760.31537,"Include"
"HUW2015_e1","HUW2015_e1_25",284,0,"JudgeNewness",4,1963.868844,"Include"
"HUW2015_e1","HUW2015_e1_25",285,0,"JudgeNewness",3,1713.103732,"Include"
"HUW2015_e1","HUW2015_e1_25",286,1,"JudgeNewness",5,1696.046681,"Include"
"HUW2015_e1","HUW2015_e1_25",287,1,"JudgeNewness",5,2527.51846,"Include"
"HUW2015_e1","HUW2015_e1_25",288,0,"JudgeNewness",4,1994.26266,"Include"
"HUW2015_e1","HUW2015_e1_25",289,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_25",290,0,"JudgeNewness",1,3173.598796,"Include"
"HUW2015_e1","HUW2015_e1_25",291,0,"JudgeNewness",4,1795.14447,"Include"
"HUW2015_e1","HUW2015_e1_25",292,0,"JudgeNewness",5,1401.450504,"Include"
"HUW2015_e1","HUW2015_e1_25",293,1,"JudgeNewness",5,927.335579,"Include"
"HUW2015_e1","HUW2015_e1_25",294,0,"JudgeNewness",1,3141.250228,"Include"
"HUW2015_e1","HUW2015_e1_25",295,1,"JudgeNewness",5,1090.532418,"Include"
"HUW2015_e1","HUW2015_e1_25",296,0,"JudgeNewness",5,1205.030601,"Include"
"HUW2015_e1","HUW2015_e1_25",297,0,"JudgeNewness",1,1834.946633,"Include"
"HUW2015_e1","HUW2015_e1_25",298,0,"JudgeNewness",1,3048.114828,"Include"
"HUW2015_e1","HUW2015_e1_25",299,1,"JudgeNewness",5,1718.427959,"Include"
"HUW2015_e1","HUW2015_e1_25",300,1,"JudgeNewness",1,2836.700752,"Include"
"HUW2015_e1","HUW2015_e1_13",1,1,"JudgeOldness",5,1720.142428,"Include"
"HUW2015_e1","HUW2015_e1_13",2,0,"JudgeOldness",2,2276.764838,"Include"
"HUW2015_e1","HUW2015_e1_13",3,1,"JudgeOldness",1,2369.849349,"Include"
"HUW2015_e1","HUW2015_e1_13",4,0,"JudgeOldness",2,1807.765969,"Include"
"HUW2015_e1","HUW2015_e1_13",5,0,"JudgeOldness",2,2311.104459,"Include"
"HUW2015_e1","HUW2015_e1_13",6,1,"JudgeOldness",3,2917.268451,"Include"
"HUW2015_e1","HUW2015_e1_13",7,1,"JudgeOldness",2,2058.679309,"Include"
"HUW2015_e1","HUW2015_e1_13",8,0,"JudgeOldness",3,2465.565524,"Include"
"HUW2015_e1","HUW2015_e1_13",9,0,"JudgeOldness",2,1941.981421,"Include"
"HUW2015_e1","HUW2015_e1_13",10,0,"JudgeOldness",2,2540.339597,"Include"
"HUW2015_e1","HUW2015_e1_13",11,1,"JudgeOldness",3,2064.582584,"Include"
"HUW2015_e1","HUW2015_e1_13",12,0,"JudgeOldness",1,2495.515704,"Include"
"HUW2015_e1","HUW2015_e1_13",13,0,"JudgeOldness",1,1982.164455,"Include"
"HUW2015_e1","HUW2015_e1_13",14,1,"JudgeOldness",4,2314.955177,"Include"
"HUW2015_e1","HUW2015_e1_13",15,1,"JudgeOldness",4,3281.063639,"Include"
"HUW2015_e1","HUW2015_e1_13",16,1,"JudgeOldness",5,2325.251982,"Include"
"HUW2015_e1","HUW2015_e1_13",17,0,"JudgeOldness",1,2212.455908,"Include"
"HUW2015_e1","HUW2015_e1_13",18,1,"JudgeOldness",2,1848.370475,"Include"
"HUW2015_e1","HUW2015_e1_13",19,1,"JudgeOldness",2,1708.76743,"Include"
"HUW2015_e1","HUW2015_e1_13",20,1,"JudgeOldness",1,2266.705893,"Include"
"HUW2015_e1","HUW2015_e1_13",21,0,"JudgeOldness",1,1585.184853,"Include"
"HUW2015_e1","HUW2015_e1_13",22,1,"JudgeOldness",3,2294.837004,"Include"
"HUW2015_e1","HUW2015_e1_13",23,0,"JudgeOldness",1,1875.441092,"Include"
"HUW2015_e1","HUW2015_e1_13",24,0,"JudgeOldness",1,1695.011639,"Include"
"HUW2015_e1","HUW2015_e1_13",25,1,"JudgeOldness",5,2021.668348,"Include"
"HUW2015_e1","HUW2015_e1_13",26,0,"JudgeOldness",3,2194.708185,"Include"
"HUW2015_e1","HUW2015_e1_13",27,0,"JudgeOldness",2,2232.800708,"Include"
"HUW2015_e1","HUW2015_e1_13",28,0,"JudgeOldness",1,2271.696906,"Include"
"HUW2015_e1","HUW2015_e1_13",29,1,"JudgeOldness",2,2591.250579,"Include"
"HUW2015_e1","HUW2015_e1_13",30,0,"JudgeOldness",3,2193.617936,"Include"
"HUW2015_e1","HUW2015_e1_13",31,0,"JudgeOldness",3,2599.77684,"Include"
"HUW2015_e1","HUW2015_e1_13",32,1,"JudgeOldness",5,1220.64419,"Include"
"HUW2015_e1","HUW2015_e1_13",33,0,"JudgeOldness",5,2514.49362,"Include"
"HUW2015_e1","HUW2015_e1_13",34,0,"JudgeOldness",2,2489.297167,"Include"
"HUW2015_e1","HUW2015_e1_13",35,1,"JudgeOldness",5,1575.471372,"Include"
"HUW2015_e1","HUW2015_e1_13",36,0,"JudgeOldness",2,2027.1977,"Include"
"HUW2015_e1","HUW2015_e1_13",37,0,"JudgeOldness",4,2303.742448,"Include"
"HUW2015_e1","HUW2015_e1_13",38,1,"JudgeOldness",2,2838.508959,"Include"
"HUW2015_e1","HUW2015_e1_13",39,0,"JudgeOldness",1,1669.296543,"Include"
"HUW2015_e1","HUW2015_e1_13",40,1,"JudgeOldness",1,1793.49555,"Include"
"HUW2015_e1","HUW2015_e1_13",41,1,"JudgeOldness",1,2615.644665,"Include"
"HUW2015_e1","HUW2015_e1_13",42,0,"JudgeOldness",4,2395.26482,"Include"
"HUW2015_e1","HUW2015_e1_13",43,0,"JudgeOldness",2,1680.867558,"Include"
"HUW2015_e1","HUW2015_e1_13",44,0,"JudgeOldness",2,1719.09532,"Include"
"HUW2015_e1","HUW2015_e1_13",45,0,"JudgeOldness",2,1870.845586,"Include"
"HUW2015_e1","HUW2015_e1_13",46,1,"JudgeOldness",5,1586.124317,"Include"
"HUW2015_e1","HUW2015_e1_13",47,1,"JudgeOldness",2,1584.371635,"Include"
"HUW2015_e1","HUW2015_e1_13",48,0,"JudgeOldness",1,1404.938737,"Include"
"HUW2015_e1","HUW2015_e1_13",49,1,"JudgeOldness",1,1418.087825,"Include"
"HUW2015_e1","HUW2015_e1_13",50,1,"JudgeOldness",4,1638.57519,"Include"
"HUW2015_e1","HUW2015_e1_13",51,1,"JudgeOldness",5,2220.419396,"Include"
"HUW2015_e1","HUW2015_e1_13",52,1,"JudgeOldness",5,1634.218764,"Include"
"HUW2015_e1","HUW2015_e1_13",53,0,"JudgeOldness",2,1720.328464,"Include"
"HUW2015_e1","HUW2015_e1_13",54,0,"JudgeOldness",2,1516.398791,"Include"
"HUW2015_e1","HUW2015_e1_13",55,1,"JudgeOldness",5,2098.723265,"Include"
"HUW2015_e1","HUW2015_e1_13",56,0,"JudgeOldness",1,2136.030106,"Include"
"HUW2015_e1","HUW2015_e1_13",57,1,"JudgeOldness",2,1709.490631,"Include"
"HUW2015_e1","HUW2015_e1_13",58,1,"JudgeOldness",5,1516.437637,"Include"
"HUW2015_e1","HUW2015_e1_13",59,1,"JudgeOldness",5,1146.89751,"Include"
"HUW2015_e1","HUW2015_e1_13",60,1,"JudgeOldness",4,2152.992797,"Include"
"HUW2015_e1","HUW2015_e1_13",61,1,"JudgeOldness",2,1866.571058,"Include"
"HUW2015_e1","HUW2015_e1_13",62,0,"JudgeOldness",4,2808.59162,"Include"
"HUW2015_e1","HUW2015_e1_13",63,0,"JudgeOldness",2,1667.504269,"Include"
"HUW2015_e1","HUW2015_e1_13",64,0,"JudgeOldness",3,2251.784268,"Include"
"HUW2015_e1","HUW2015_e1_13",65,0,"JudgeOldness",4,2129.127836,"Include"
"HUW2015_e1","HUW2015_e1_13",66,0,"JudgeOldness",1,1736.319712,"Include"
"HUW2015_e1","HUW2015_e1_13",67,0,"JudgeOldness",1,1396.152351,"Include"
"HUW2015_e1","HUW2015_e1_13",68,0,"JudgeOldness",2,1506.283482,"Include"
"HUW2015_e1","HUW2015_e1_13",69,0,"JudgeOldness",1,1464.481283,"Include"
"HUW2015_e1","HUW2015_e1_13",70,0,"JudgeOldness",2,2198.562652,"Include"
"HUW2015_e1","HUW2015_e1_13",71,0,"JudgeOldness",2,2052.35822,"Include"
"HUW2015_e1","HUW2015_e1_13",72,1,"JudgeOldness",1,1587.618974,"Include"
"HUW2015_e1","HUW2015_e1_13",73,1,"JudgeOldness",4,3025.921075,"Include"
"HUW2015_e1","HUW2015_e1_13",74,1,"JudgeOldness",2,1878.598479,"Include"
"HUW2015_e1","HUW2015_e1_13",75,1,"JudgeOldness",5,1307.295367,"Include"
"HUW2015_e1","HUW2015_e1_13",76,0,"JudgeOldness",3,2079.064549,"Include"
"HUW2015_e1","HUW2015_e1_13",77,1,"JudgeOldness",2,2037.591964,"Include"
"HUW2015_e1","HUW2015_e1_13",78,0,"JudgeOldness",2,2018.220218,"Include"
"HUW2015_e1","HUW2015_e1_13",79,0,"JudgeOldness",2,1966.305001,"Include"
"HUW2015_e1","HUW2015_e1_13",80,1,"JudgeOldness",5,1835.93584,"Include"
"HUW2015_e1","HUW2015_e1_13",81,1,"JudgeOldness",3,2297.893707,"Include"
"HUW2015_e1","HUW2015_e1_13",82,0,"JudgeOldness",2,2032.808288,"Include"
"HUW2015_e1","HUW2015_e1_13",83,0,"JudgeOldness",2,1902.425804,"Include"
"HUW2015_e1","HUW2015_e1_13",84,1,"JudgeOldness",2,1507.655399,"Include"
"HUW2015_e1","HUW2015_e1_13",85,1,"JudgeOldness",1,1906.170166,"Include"
"HUW2015_e1","HUW2015_e1_13",86,1,"JudgeOldness",4,3127.649073,"Include"
"HUW2015_e1","HUW2015_e1_13",87,0,"JudgeOldness",1,2077.687773,"Include"
"HUW2015_e1","HUW2015_e1_13",88,1,"JudgeOldness",3,2314.629664,"Include"
"HUW2015_e1","HUW2015_e1_13",89,1,"JudgeOldness",5,1696.596095,"Include"
"HUW2015_e1","HUW2015_e1_13",90,1,"JudgeOldness",2,2597.604037,"Include"
"HUW2015_e1","HUW2015_e1_13",91,0,"JudgeOldness",2,1716.205929,"Include"
"HUW2015_e1","HUW2015_e1_13",92,1,"JudgeOldness",2,1505.311535,"Include"
"HUW2015_e1","HUW2015_e1_13",93,0,"JudgeOldness",1,1991.396875,"Include"
"HUW2015_e1","HUW2015_e1_13",94,1,"JudgeOldness",2,2261.822939,"Include"
"HUW2015_e1","HUW2015_e1_13",95,0,"JudgeOldness",1,1669.493814,"Include"
"HUW2015_e1","HUW2015_e1_13",96,1,"JudgeOldness",1,1311.769026,"Include"
"HUW2015_e1","HUW2015_e1_13",97,0,"JudgeOldness",4,2445.137741,"Include"
"HUW2015_e1","HUW2015_e1_13",98,1,"JudgeOldness",3,3162.944589,"Include"
"HUW2015_e1","HUW2015_e1_13",99,1,"JudgeOldness",4,2626.346462,"Include"
"HUW2015_e1","HUW2015_e1_13",100,1,"JudgeOldness",2,1573.93449,"Include"
"HUW2015_e1","HUW2015_e1_13",101,1,"JudgeOldness",4,2667.767895,"Include"
"HUW2015_e1","HUW2015_e1_13",102,0,"JudgeOldness",2,1626.971271,"Include"
"HUW2015_e1","HUW2015_e1_13",103,0,"JudgeOldness",1,1521.152479,"Include"
"HUW2015_e1","HUW2015_e1_13",104,1,"JudgeOldness",4,2125.597967,"Include"
"HUW2015_e1","HUW2015_e1_13",105,1,"JudgeOldness",2,1682.9387,"Include"
"HUW2015_e1","HUW2015_e1_13",106,1,"JudgeOldness",2,2369.076371,"Include"
"HUW2015_e1","HUW2015_e1_13",107,0,"JudgeOldness",1,1436.277289,"Include"
"HUW2015_e1","HUW2015_e1_13",108,1,"JudgeOldness",4,2114.856105,"Include"
"HUW2015_e1","HUW2015_e1_13",109,0,"JudgeOldness",3,2593.459378,"Include"
"HUW2015_e1","HUW2015_e1_13",110,1,"JudgeOldness",2,1861.761424,"Include"
"HUW2015_e1","HUW2015_e1_13",111,0,"JudgeOldness",2,1284.246068,"Include"
"HUW2015_e1","HUW2015_e1_13",112,1,"JudgeOldness",4,2746.941765,"Include"
"HUW2015_e1","HUW2015_e1_13",113,1,"JudgeOldness",3,2360.24386,"Include"
"HUW2015_e1","HUW2015_e1_13",114,1,"JudgeOldness",2,1516.759412,"Include"
"HUW2015_e1","HUW2015_e1_13",115,0,"JudgeOldness",4,2394.1327,"Include"
"HUW2015_e1","HUW2015_e1_13",116,1,"JudgeOldness",2,1784.466378,"Include"
"HUW2015_e1","HUW2015_e1_13",117,0,"JudgeOldness",1,1486.794477,"Include"
"HUW2015_e1","HUW2015_e1_13",118,0,"JudgeOldness",1,1443.701666,"Include"
"HUW2015_e1","HUW2015_e1_13",119,0,"JudgeOldness",1,1575.553016,"Include"
"HUW2015_e1","HUW2015_e1_13",120,0,"JudgeOldness",1,1701.62174,"Include"
"HUW2015_e1","HUW2015_e1_13",121,1,"JudgeOldness",3,2079.21189,"Include"
"HUW2015_e1","HUW2015_e1_13",122,1,"JudgeOldness",5,1381.811097,"Include"
"HUW2015_e1","HUW2015_e1_13",123,1,"JudgeOldness",2,1498.88527,"Include"
"HUW2015_e1","HUW2015_e1_13",124,0,"JudgeOldness",2,1384.724816,"Include"
"HUW2015_e1","HUW2015_e1_13",125,0,"JudgeOldness",1,1549.967368,"Include"
"HUW2015_e1","HUW2015_e1_13",126,0,"JudgeOldness",3,2291.748091,"Include"
"HUW2015_e1","HUW2015_e1_13",127,1,"JudgeOldness",5,1416.951088,"Include"
"HUW2015_e1","HUW2015_e1_13",128,1,"JudgeOldness",2,1328.452588,"Include"
"HUW2015_e1","HUW2015_e1_13",129,1,"JudgeOldness",2,1670.46827,"Include"
"HUW2015_e1","HUW2015_e1_13",130,0,"JudgeOldness",2,1827.081569,"Include"
"HUW2015_e1","HUW2015_e1_13",131,0,"JudgeOldness",2,1665.358343,"Include"
"HUW2015_e1","HUW2015_e1_13",132,1,"JudgeOldness",1,1686.955857,"Include"
"HUW2015_e1","HUW2015_e1_13",133,1,"JudgeOldness",4,2235.462697,"Include"
"HUW2015_e1","HUW2015_e1_13",134,1,"JudgeOldness",2,2490.166845,"Include"
"HUW2015_e1","HUW2015_e1_13",135,0,"JudgeOldness",2,2095.498743,"Include"
"HUW2015_e1","HUW2015_e1_13",136,1,"JudgeOldness",3,2078.865002,"Include"
"HUW2015_e1","HUW2015_e1_13",137,1,"JudgeOldness",4,1917.191999,"Include"
"HUW2015_e1","HUW2015_e1_13",138,1,"JudgeOldness",5,2370.65575,"Include"
"HUW2015_e1","HUW2015_e1_13",139,1,"JudgeOldness",2,1800.689129,"Include"
"HUW2015_e1","HUW2015_e1_13",140,0,"JudgeOldness",2,1471.913124,"Include"
"HUW2015_e1","HUW2015_e1_13",141,1,"JudgeOldness",5,1418.716009,"Include"
"HUW2015_e1","HUW2015_e1_13",142,0,"JudgeOldness",4,1728.405713,"Include"
"HUW2015_e1","HUW2015_e1_13",143,1,"JudgeOldness",4,2191.378451,"Include"
"HUW2015_e1","HUW2015_e1_13",144,1,"JudgeOldness",3,2219.723487,"Include"
"HUW2015_e1","HUW2015_e1_13",145,1,"JudgeOldness",2,2465.43509,"Include"
"HUW2015_e1","HUW2015_e1_13",146,0,"JudgeOldness",2,1718.633001,"Include"
"HUW2015_e1","HUW2015_e1_13",147,0,"JudgeOldness",1,2405.456217,"Include"
"HUW2015_e1","HUW2015_e1_13",148,1,"JudgeOldness",4,2539.078027,"Include"
"HUW2015_e1","HUW2015_e1_13",149,1,"JudgeOldness",3,2024.163033,"Include"
"HUW2015_e1","HUW2015_e1_13",150,1,"JudgeOldness",5,1380.36816,"Include"
"HUW2015_e1","HUW2015_e1_13",151,0,"JudgeOldness",2,1641.892157,"Include"
"HUW2015_e1","HUW2015_e1_13",152,0,"JudgeOldness",4,1637.130106,"Include"
"HUW2015_e1","HUW2015_e1_13",153,0,"JudgeOldness",4,1852.139113,"Include"
"HUW2015_e1","HUW2015_e1_13",154,0,"JudgeOldness",2,1714.06519,"Include"
"HUW2015_e1","HUW2015_e1_13",155,1,"JudgeOldness",2,1774.319404,"Include"
"HUW2015_e1","HUW2015_e1_13",156,0,"JudgeOldness",2,1540.907797,"Include"
"HUW2015_e1","HUW2015_e1_13",157,0,"JudgeOldness",2,2187.00187,"Include"
"HUW2015_e1","HUW2015_e1_13",158,0,"JudgeOldness",2,1873.187143,"Include"
"HUW2015_e1","HUW2015_e1_13",159,0,"JudgeOldness",3,2623.519246,"Include"
"HUW2015_e1","HUW2015_e1_13",160,0,"JudgeOldness",3,2557.191723,"Include"
"HUW2015_e1","HUW2015_e1_13",161,1,"JudgeOldness",2,1945.346981,"Include"
"HUW2015_e1","HUW2015_e1_13",162,1,"JudgeOldness",4,2231.932385,"Include"
"HUW2015_e1","HUW2015_e1_13",163,0,"JudgeOldness",2,1835.633211,"Include"
"HUW2015_e1","HUW2015_e1_13",164,1,"JudgeOldness",5,2082.286512,"Include"
