"exp","id","block","trial","isold","condition1","rating","RT","excluding"
"RS2009_e1","RS2009_e1_1",8,357,1,"HighF",5,590,"Include"
"RS2009_e1","RS2009_e1_1",8,358,1,"LowF",4,843,"Include"
"RS2009_e1","RS2009_e1_1",8,359,0,"LowF",3,860,"Include"
"RS2009_e1","RS2009_e1_1",8,360,0,"LowF",2,563,"Include"
"RS2009_e1","RS2009_e1_1",8,361,1,"LowF",2,765,"Include"
"RS2009_e1","RS2009_e1_1",8,362,0,"LowF",3,799,"Include"
"RS2009_e1","RS2009_e1_1",8,363,0,"HighF",4,895,"Include"
"RS2009_e1","RS2009_e1_1",8,364,0,"LowF",4,2911,"Include"
"RS2009_e1","RS2009_e1_1",8,365,0,"HighF",1,781,"Include"
"RS2009_e1","RS2009_e1_1",8,366,0,"LowF",1,566,"Include"
"RS2009_e1","RS2009_e1_1",8,367,1,"LowF",2,565,"Include"
"RS2009_e1","RS2009_e1_1",8,368,1,"HighF",5,781,"Include"
"RS2009_e1","RS2009_e1_1",8,369,0,"LowF",4,599,"Include"
"RS2009_e1","RS2009_e1_1",8,370,0,"HighF",1,720,"Include"
"RS2009_e1","RS2009_e1_1",8,371,0,"HighF",1,896,"Include"
"RS2009_e1","RS2009_e1_1",8,372,0,"HighF",3,1460,"Include"
"RS2009_e1","RS2009_e1_1",8,373,0,"HighF",3,1531,"Include"
"RS2009_e1","RS2009_e1_1",8,374,0,"LowF",6,1139,"Include"
"RS2009_e1","RS2009_e1_1",8,375,1,"HighF",3,800,"Include"
"RS2009_e1","RS2009_e1_1",8,376,0,"LowF",1,1895,"Include"
"RS2009_e1","RS2009_e1_1",8,377,1,"HighF",4,1574,"Include"
"RS2009_e1","RS2009_e1_1",8,378,0,"HighF",3,1192,"Include"
"RS2009_e1","RS2009_e1_1",8,379,1,"LowF",6,878,"Include"
"RS2009_e1","RS2009_e1_1",8,380,1,"LowF",4,1348,"Include"
"RS2009_e1","RS2009_e1_1",8,381,1,"HighF",4,905,"Include"
"RS2009_e1","RS2009_e1_1",8,382,0,"HighF",1,887,"Include"
"RS2009_e1","RS2009_e1_1",8,383,1,"HighF",3,1244,"Include"
"RS2009_e1","RS2009_e1_1",8,384,0,"LowF",3,993,"Include"
"RS2009_e1","RS2009_e1_1",9,385,1,"HighF",6,632,"Include"
"RS2009_e1","RS2009_e1_1",9,386,1,"HighF",6,546,"Include"
"RS2009_e1","RS2009_e1_1",9,387,1,"LowF",6,633,"Include"
"RS2009_e1","RS2009_e1_1",9,388,0,"HighF",1,763,"Include"
"RS2009_e1","RS2009_e1_1",9,389,1,"HighF",6,739,"Include"
"RS2009_e1","RS2009_e1_1",9,390,1,"HighF",6,722,"Include"
"RS2009_e1","RS2009_e1_1",9,391,0,"LowF",6,652,"Include"
"RS2009_e1","RS2009_e1_1",9,392,0,"HighF",1,850,"Include"
"RS2009_e1","RS2009_e1_1",9,393,1,"LowF",2,722,"Include"
"RS2009_e1","RS2009_e1_1",9,394,0,"LowF",2,904,"Include"
"RS2009_e1","RS2009_e1_1",9,395,0,"HighF",2,731,"Include"
"RS2009_e1","RS2009_e1_1",9,396,0,"LowF",5,1243,"Include"
"RS2009_e1","RS2009_e1_1",9,397,1,"HighF",5,721,"Include"
"RS2009_e1","RS2009_e1_1",9,398,1,"HighF",6,798,"Include"
"RS2009_e1","RS2009_e1_1",9,399,0,"LowF",5,929,"Include"
"RS2009_e1","RS2009_e1_1",9,400,0,"HighF",2,756,"Include"
"RS2009_e1","RS2009_e1_1",9,401,1,"LowF",2,773,"Include"
"RS2009_e1","RS2009_e1_1",9,402,1,"HighF",6,886,"Include"
"RS2009_e1","RS2009_e1_1",9,403,0,"HighF",6,635,"Include"
"RS2009_e1","RS2009_e1_1",9,404,0,"LowF",1,990,"Include"
"RS2009_e1","RS2009_e1_1",9,405,1,"LowF",2,445,"Include"
"RS2009_e1","RS2009_e1_1",9,406,0,"HighF",2,1460,"Include"
"RS2009_e1","RS2009_e1_1",9,407,0,"HighF",2,772,"Include"
"RS2009_e1","RS2009_e1_1",9,408,0,"LowF",2,808,"Include"
"RS2009_e1","RS2009_e1_1",9,409,0,"HighF",4,948,"Include"
"RS2009_e1","RS2009_e1_1",9,410,1,"HighF",6,904,"Include"
"RS2009_e1","RS2009_e1_1",9,411,0,"LowF",6,904,"Include"
"RS2009_e1","RS2009_e1_1",9,412,0,"LowF",4,1555,"Include"
"RS2009_e1","RS2009_e1_1",9,413,0,"LowF",2,955,"Include"
"RS2009_e1","RS2009_e1_1",9,414,0,"HighF",1,1043,"Include"
"RS2009_e1","RS2009_e1_1",9,415,1,"LowF",3,1166,"Include"
"RS2009_e1","RS2009_e1_1",9,416,1,"LowF",3,800,"Include"
"RS2009_e1","RS2009_e1_1",9,417,1,"HighF",4,773,"Include"
"RS2009_e1","RS2009_e1_1",9,418,1,"LowF",4,695,"Include"
"RS2009_e1","RS2009_e1_1",9,419,1,"LowF",3,887,"Include"
"RS2009_e1","RS2009_e1_1",9,420,0,"HighF",1,1025,"Include"
"RS2009_e1","RS2009_e1_1",9,421,1,"LowF",6,816,"Include"
"RS2009_e1","RS2009_e1_1",9,422,0,"LowF",1,773,"Include"
"RS2009_e1","RS2009_e1_1",9,423,0,"HighF",1,809,"Include"
"RS2009_e1","RS2009_e1_1",9,424,1,"LowF",1,1009,"Include"
"RS2009_e1","RS2009_e1_1",9,425,1,"HighF",6,713,"Include"
"RS2009_e1","RS2009_e1_1",9,426,1,"HighF",6,582,"Include"
"RS2009_e1","RS2009_e1_1",9,427,0,"HighF",1,902,"Include"
"RS2009_e1","RS2009_e1_1",9,428,1,"LowF",2,940,"Include"
"RS2009_e1","RS2009_e1_1",9,429,1,"LowF",4,1217,"Include"
"RS2009_e1","RS2009_e1_1",9,430,0,"LowF",3,973,"Include"
"RS2009_e1","RS2009_e1_1",9,431,1,"HighF",6,801,"Include"
"RS2009_e1","RS2009_e1_1",9,432,0,"LowF",1,877,"Include"
"RS2009_e1","RS2009_e1_1",10,433,0,"LowF",1,632,"Include"
"RS2009_e1","RS2009_e1_1",10,434,1,"LowF",2,843,"Include"
"RS2009_e1","RS2009_e1_1",10,435,1,"HighF",6,973,"Include"
"RS2009_e1","RS2009_e1_1",10,436,1,"HighF",6,651,"Include"
"RS2009_e1","RS2009_e1_1",10,437,0,"LowF",1,711,"Include"
"RS2009_e1","RS2009_e1_1",10,438,0,"LowF",4,809,"Include"
"RS2009_e1","RS2009_e1_1",10,439,0,"HighF",1,694,"Include"
"RS2009_e1","RS2009_e1_1",10,440,1,"LowF",6,722,"Include"
"RS2009_e1","RS2009_e1_1",10,441,1,"HighF",4,1660,"Include"
"RS2009_e1","RS2009_e1_1",10,442,0,"LowF",3,747,"Include"
"RS2009_e1","RS2009_e1_1",10,443,1,"LowF",3,992,"Include"
"RS2009_e1","RS2009_e1_1",10,444,0,"HighF",4,1339,"Include"
"RS2009_e1","RS2009_e1_1",10,445,0,"HighF",1,747,"Include"
"RS2009_e1","RS2009_e1_1",10,446,1,"HighF",6,766,"Include"
"RS2009_e1","RS2009_e1_1",10,447,0,"LowF",4,764,"Include"
"RS2009_e1","RS2009_e1_1",10,448,1,"HighF",6,825,"Include"
"RS2009_e1","RS2009_e1_1",10,449,0,"LowF",1,1607,"Include"
"RS2009_e1","RS2009_e1_1",10,450,1,"LowF",2,713,"Include"
"RS2009_e1","RS2009_e1_1",10,451,1,"LowF",6,714,"Include"
"RS2009_e1","RS2009_e1_1",10,452,1,"HighF",6,573,"Include"
"RS2009_e1","RS2009_e1_1",10,453,1,"LowF",4,825,"Include"
"RS2009_e1","RS2009_e1_1",10,454,1,"LowF",3,782,"Include"
"RS2009_e1","RS2009_e1_1",10,455,1,"HighF",6,650,"Include"
"RS2009_e1","RS2009_e1_1",10,456,1,"LowF",6,582,"Include"
"RS2009_e1","RS2009_e1_1",10,457,1,"HighF",6,617,"Include"
"RS2009_e1","RS2009_e1_1",10,458,0,"HighF",1,755,"Include"
"RS2009_e1","RS2009_e1_1",10,459,0,"HighF",6,807,"Include"
"RS2009_e1","RS2009_e1_1",10,460,1,"LowF",6,686,"Include"
"RS2009_e1","RS2009_e1_1",10,461,0,"LowF",1,625,"Include"
"RS2009_e1","RS2009_e1_1",10,462,1,"LowF",6,616,"Include"
"RS2009_e1","RS2009_e1_1",10,463,0,"LowF",1,547,"Include"
"RS2009_e1","RS2009_e1_1",10,464,0,"HighF",1,947,"Include"
"RS2009_e1","RS2009_e1_1",10,465,1,"LowF",3,878,"Include"
"RS2009_e1","RS2009_e1_1",10,466,0,"HighF",4,827,"Include"
"RS2009_e1","RS2009_e1_1",10,467,0,"HighF",1,745,"Include"
"RS2009_e1","RS2009_e1_1",10,468,1,"HighF",6,730,"Include"
"RS2009_e1","RS2009_e1_1",10,469,0,"HighF",1,746,"Include"
"RS2009_e1","RS2009_e1_1",10,470,0,"LowF",1,696,"Include"
"RS2009_e1","RS2009_e1_1",10,471,0,"LowF",1,869,"Include"
"RS2009_e1","RS2009_e1_1",10,472,0,"HighF",1,869,"Include"
"RS2009_e1","RS2009_e1_1",10,473,0,"LowF",1,931,"Include"
"RS2009_e1","RS2009_e1_1",10,474,1,"HighF",6,747,"Include"
"RS2009_e1","RS2009_e1_1",10,475,1,"HighF",6,643,"Include"
"RS2009_e1","RS2009_e1_1",10,476,1,"HighF",6,929,"Include"
"RS2009_e1","RS2009_e1_1",10,477,0,"HighF",1,816,"Include"
"RS2009_e1","RS2009_e1_1",10,478,0,"LowF",1,635,"Include"
"RS2009_e1","RS2009_e1_1",10,479,0,"HighF",1,678,"Include"
"RS2009_e1","RS2009_e1_1",10,480,1,"LowF",1,747,"Include"
"RS2009_e1","RS2009_e1_1",11,481,0,"HighF",1,1415,"Include"
"RS2009_e1","RS2009_e1_1",11,482,1,"LowF",1,791,"Include"
"RS2009_e1","RS2009_e1_1",11,483,0,"LowF",6,974,"Include"
"RS2009_e1","RS2009_e1_1",11,484,1,"LowF",2,1513,"Include"
"RS2009_e1","RS2009_e1_1",11,485,0,"HighF",5,1122,"Include"
"RS2009_e1","RS2009_e1_1",11,486,1,"HighF",5,774,"Include"
"RS2009_e1","RS2009_e1_1",11,487,1,"LowF",5,695,"Include"
"RS2009_e1","RS2009_e1_1",11,488,1,"HighF",5,746,"Include"
"RS2009_e1","RS2009_e1_1",11,489,0,"LowF",1,704,"Include"
"RS2009_e1","RS2009_e1_1",11,490,1,"LowF",6,783,"Include"
"RS2009_e1","RS2009_e1_1",11,491,1,"LowF",6,609,"Include"
"RS2009_e1","RS2009_e1_1",11,492,0,"LowF",2,1000,"Include"
"RS2009_e1","RS2009_e1_1",11,493,0,"HighF",2,792,"Include"
"RS2009_e1","RS2009_e1_1",11,494,1,"HighF",5,652,"Include"
"RS2009_e1","RS2009_e1_1",11,495,1,"LowF",5,634,"Include"
"RS2009_e1","RS2009_e1_1",11,496,0,"HighF",1,678,"Include"
"RS2009_e1","RS2009_e1_1",11,497,0,"LowF",1,765,"Include"
"RS2009_e1","RS2009_e1_1",11,498,0,"HighF",1,940,"Include"
"RS2009_e1","RS2009_e1_1",11,499,1,"HighF",5,626,"Include"
"RS2009_e1","RS2009_e1_1",11,500,0,"HighF",1,939,"Include"
"RS2009_e1","RS2009_e1_1",11,501,0,"LowF",1,740,"Include"
"RS2009_e1","RS2009_e1_1",11,502,0,"HighF",2,1106,"Include"
"RS2009_e1","RS2009_e1_1",11,503,1,"LowF",5,948,"Include"
"RS2009_e1","RS2009_e1_1",11,504,1,"HighF",5,642,"Include"
"RS2009_e1","RS2009_e1_1",11,505,1,"HighF",5,635,"Include"
"RS2009_e1","RS2009_e1_1",11,506,0,"HighF",1,834,"Include"
"RS2009_e1","RS2009_e1_1",11,507,0,"LowF",1,949,"Include"
"RS2009_e1","RS2009_e1_1",11,508,1,"HighF",6,955,"Include"
"RS2009_e1","RS2009_e1_1",11,509,0,"LowF",5,833,"Include"
"RS2009_e1","RS2009_e1_1",11,510,1,"HighF",5,625,"Include"
"RS2009_e1","RS2009_e1_1",11,511,0,"LowF",5,703,"Include"
"RS2009_e1","RS2009_e1_1",11,512,0,"LowF",2,1043,"Include"
"RS2009_e1","RS2009_e1_1",11,513,1,"LowF",2,732,"Include"
"RS2009_e1","RS2009_e1_1",11,514,0,"LowF",2,1052,"Include"
"RS2009_e1","RS2009_e1_1",11,515,1,"HighF",5,1166,"Include"
"RS2009_e1","RS2009_e1_1",11,516,0,"LowF",5,696,"Include"
"RS2009_e1","RS2009_e1_1",11,517,0,"HighF",2,809,"Include"
"RS2009_e1","RS2009_e1_1",11,518,1,"HighF",5,730,"Include"
"RS2009_e1","RS2009_e1_1",11,519,1,"LowF",5,643,"Include"
"RS2009_e1","RS2009_e1_1",11,520,1,"LowF",6,696,"Include"
"RS2009_e1","RS2009_e1_1",11,521,0,"LowF",2,792,"Include"
"RS2009_e1","RS2009_e1_1",11,522,1,"LowF",2,1121,"Include"
"RS2009_e1","RS2009_e1_1",11,523,0,"HighF",1,826,"Include"
"RS2009_e1","RS2009_e1_1",11,524,0,"HighF",6,662,"Include"
"RS2009_e1","RS2009_e1_1",11,525,1,"HighF",5,949,"Include"
"RS2009_e1","RS2009_e1_1",11,526,1,"HighF",5,617,"Include"
"RS2009_e1","RS2009_e1_1",11,527,0,"HighF",1,653,"Include"
"RS2009_e1","RS2009_e1_1",11,528,1,"LowF",5,913,"Include"
"RS2009_e1","RS2009_e1_1",12,529,0,"HighF",1,1120,"Include"
"RS2009_e1","RS2009_e1_1",12,530,1,"LowF",5,540,"Include"
"RS2009_e1","RS2009_e1_1",12,531,1,"LowF",5,486,"Include"
"RS2009_e1","RS2009_e1_1",12,532,0,"LowF",1,565,"Include"
"RS2009_e1","RS2009_e1_1",12,533,0,"HighF",1,799,"Include"
"RS2009_e1","RS2009_e1_1",12,534,1,"LowF",5,513,"Include"
"RS2009_e1","RS2009_e1_1",12,535,1,"LowF",5,443,"Include"
"RS2009_e1","RS2009_e1_1",12,536,0,"LowF",1,853,"Include"
"RS2009_e1","RS2009_e1_1",12,537,1,"LowF",1,1061,"Include"
"RS2009_e1","RS2009_e1_1",12,538,1,"HighF",5,697,"Include"
"RS2009_e1","RS2009_e1_1",12,539,0,"LowF",5,609,"Include"
"RS2009_e1","RS2009_e1_1",12,540,0,"LowF",2,973,"Include"
"RS2009_e1","RS2009_e1_1",12,541,1,"LowF",6,852,"Include"
"RS2009_e1","RS2009_e1_1",12,542,1,"HighF",6,610,"Include"
"RS2009_e1","RS2009_e1_1",12,543,0,"HighF",1,843,"Include"
"RS2009_e1","RS2009_e1_1",12,544,1,"HighF",6,601,"Include"
"RS2009_e1","RS2009_e1_1",12,545,0,"HighF",1,678,"Include"
"RS2009_e1","RS2009_e1_1",12,546,1,"HighF",6,530,"Include"
"RS2009_e1","RS2009_e1_1",12,547,1,"HighF",5,861,"Include"
"RS2009_e1","RS2009_e1_1",12,548,0,"LowF",5,844,"Include"
"RS2009_e1","RS2009_e1_1",12,549,1,"LowF",6,774,"Include"
"RS2009_e1","RS2009_e1_1",12,550,1,"HighF",6,916,"Include"
"RS2009_e1","RS2009_e1_1",12,551,1,"HighF",6,661,"Include"
"RS2009_e1","RS2009_e1_1",12,552,1,"HighF",6,599,"Include"
"RS2009_e1","RS2009_e1_1",12,553,0,"HighF",6,609,"Include"
"RS2009_e1","RS2009_e1_1",12,554,0,"HighF",5,704,"Include"
"RS2009_e1","RS2009_e1_1",12,555,0,"HighF",1,693,"Include"
"RS2009_e1","RS2009_e1_1",12,556,0,"HighF",1,801,"Include"
"RS2009_e1","RS2009_e1_1",12,557,0,"LowF",2,836,"Include"
"RS2009_e1","RS2009_e1_1",12,558,0,"LowF",2,783,"Include"
"RS2009_e1","RS2009_e1_1",12,559,0,"HighF",2,704,"Include"
"RS2009_e1","RS2009_e1_1",12,560,1,"HighF",6,712,"Include"
"RS2009_e1","RS2009_e1_1",12,561,0,"HighF",2,730,"Include"
"RS2009_e1","RS2009_e1_1",12,562,1,"LowF",5,625,"Include"
"RS2009_e1","RS2009_e1_1",12,563,1,"HighF",6,607,"Include"
"RS2009_e1","RS2009_e1_1",12,564,0,"LowF",6,513,"Include"
"RS2009_e1","RS2009_e1_1",12,565,0,"LowF",2,747,"Include"
"RS2009_e1","RS2009_e1_1",12,566,0,"HighF",1,861,"Include"
"RS2009_e1","RS2009_e1_1",12,567,0,"LowF",2,529,"Include"
"RS2009_e1","RS2009_e1_1",12,568,1,"LowF",5,555,"Include"
"RS2009_e1","RS2009_e1_1",12,569,0,"HighF",1,686,"Include"
"RS2009_e1","RS2009_e1_1",12,570,1,"LowF",1,818,"Include"
"RS2009_e1","RS2009_e1_1",12,571,1,"HighF",5,1122,"Include"
"RS2009_e1","RS2009_e1_1",12,572,1,"LowF",1,548,"Include"
"RS2009_e1","RS2009_e1_1",12,573,1,"HighF",2,844,"Include"
"RS2009_e1","RS2009_e1_1",12,574,1,"LowF",5,540,"Include"
"RS2009_e1","RS2009_e1_1",12,575,0,"LowF",2,661,"Include"
"RS2009_e1","RS2009_e1_1",12,576,0,"LowF",2,756,"Include"
"RS2009_e1","RS2009_e1_1",13,577,0,"HighF",2,1181,"Include"
"RS2009_e1","RS2009_e1_1",13,578,1,"HighF",6,748,"Include"
"RS2009_e1","RS2009_e1_1",13,579,0,"LowF",2,635,"Include"
"RS2009_e1","RS2009_e1_1",13,580,0,"LowF",2,591,"Include"
"RS2009_e1","RS2009_e1_1",13,581,1,"LowF",5,809,"Include"
"RS2009_e1","RS2009_e1_1",13,582,1,"LowF",2,757,"Include"
"RS2009_e1","RS2009_e1_1",13,583,1,"HighF",6,747,"Include"
"RS2009_e1","RS2009_e1_1",13,584,0,"LowF",5,817,"Include"
"RS2009_e1","RS2009_e1_1",13,585,0,"HighF",5,774,"Include"
"RS2009_e1","RS2009_e1_1",13,586,1,"HighF",6,765,"Include"
"RS2009_e1","RS2009_e1_1",13,587,0,"HighF",1,983,"Include"
"RS2009_e1","RS2009_e1_1",13,588,1,"LowF",1,846,"Include"
"RS2009_e1","RS2009_e1_1",13,589,1,"LowF",5,619,"Include"
"RS2009_e1","RS2009_e1_1",13,590,0,"HighF",2,729,"Include"
"RS2009_e1","RS2009_e1_1",13,591,1,"HighF",2,600,"Include"
"RS2009_e1","RS2009_e1_1",13,592,0,"LowF",5,556,"Include"
"RS2009_e1","RS2009_e1_1",13,593,1,"LowF",2,729,"Include"
"RS2009_e1","RS2009_e1_1",13,594,0,"LowF",2,1000,"Include"
"RS2009_e1","RS2009_e1_1",13,595,1,"LowF",5,678,"Include"
"RS2009_e1","RS2009_e1_1",13,596,0,"HighF",5,556,"Include"
"RS2009_e1","RS2009_e1_1",13,597,0,"HighF",2,556,"Include"
"RS2009_e1","RS2009_e1_1",13,598,1,"HighF",3,1408,"Include"
"RS2009_e1","RS2009_e1_1",13,599,0,"HighF",3,774,"Include"
"RS2009_e1","RS2009_e1_1",13,600,1,"LowF",3,1183,"Include"
"RS2009_e1","RS2009_e1_1",13,601,0,"LowF",4,722,"Include"
"RS2009_e1","RS2009_e1_1",13,602,1,"HighF",5,738,"Include"
"RS2009_e1","RS2009_e1_1",13,603,1,"LowF",5,677,"Include"
"RS2009_e1","RS2009_e1_1",13,604,0,"LowF",2,678,"Include"
"RS2009_e1","RS2009_e1_1",13,605,0,"HighF",2,826,"Include"
"RS2009_e1","RS2009_e1_1",13,606,1,"HighF",2,531,"Include"
"RS2009_e1","RS2009_e1_1",13,607,0,"HighF",5,739,"Include"
"RS2009_e1","RS2009_e1_1",13,608,1,"HighF",5,695,"Include"
"RS2009_e1","RS2009_e1_1",13,609,0,"LowF",2,748,"Include"
"RS2009_e1","RS2009_e1_1",13,610,0,"HighF",2,618,"Include"
"RS2009_e1","RS2009_e1_1",13,611,0,"LowF",2,574,"Include"
"RS2009_e1","RS2009_e1_1",13,612,1,"HighF",2,539,"Include"
"RS2009_e1","RS2009_e1_1",13,613,1,"LowF",5,852,"Include"
"RS2009_e1","RS2009_e1_1",13,614,1,"LowF",6,860,"Include"
"RS2009_e1","RS2009_e1_1",13,615,1,"LowF",5,550,"Include"
"RS2009_e1","RS2009_e1_1",13,616,0,"HighF",6,687,"Include"
"RS2009_e1","RS2009_e1_1",13,617,0,"HighF",2,835,"Include"
"RS2009_e1","RS2009_e1_1",13,618,0,"LowF",2,502,"Include"
"RS2009_e1","RS2009_e1_1",13,619,1,"HighF",5,530,"Include"
"RS2009_e1","RS2009_e1_1",13,620,0,"LowF",2,808,"Include"
"RS2009_e1","RS2009_e1_1",13,621,1,"HighF",5,617,"Include"
"RS2009_e1","RS2009_e1_1",13,622,1,"LowF",2,1026,"Include"
"RS2009_e1","RS2009_e1_1",13,623,0,"LowF",3,818,"Include"
"RS2009_e1","RS2009_e1_1",13,624,1,"HighF",4,817,"Include"
"RS2009_e1","RS2009_e1_1",14,625,0,"LowF",1,807,"Include"
"RS2009_e1","RS2009_e1_1",14,626,0,"HighF",2,645,"Include"
"RS2009_e1","RS2009_e1_1",14,627,0,"LowF",2,566,"Include"
"RS2009_e1","RS2009_e1_1",14,628,0,"HighF",2,791,"Include"
"RS2009_e1","RS2009_e1_1",14,629,1,"LowF",3,999,"Include"
"RS2009_e1","RS2009_e1_1",14,630,1,"HighF",6,817,"Include"
"RS2009_e1","RS2009_e1_1",14,631,0,"LowF",5,1079,"Include"
"RS2009_e1","RS2009_e1_1",14,632,1,"LowF",6,826,"Include"
"RS2009_e1","RS2009_e1_1",14,633,0,"HighF",4,958,"Include"
"RS2009_e1","RS2009_e1_1",14,634,1,"LowF",3,774,"Include"
"RS2009_e1","RS2009_e1_1",14,635,0,"HighF",4,747,"Include"
"RS2009_e1","RS2009_e1_1",14,636,1,"LowF",3,2070,"Include"
"RS2009_e1","RS2009_e1_1",14,637,0,"HighF",3,964,"Include"
"RS2009_e1","RS2009_e1_1",14,638,1,"LowF",3,739,"Include"
"RS2009_e1","RS2009_e1_1",14,639,0,"HighF",3,817,"Include"
"RS2009_e1","RS2009_e1_1",14,640,1,"LowF",3,1261,"Include"
"RS2009_e1","RS2009_e1_1",14,641,0,"LowF",3,782,"Include"
"RS2009_e1","RS2009_e1_1",14,642,1,"HighF",4,1026,"Include"
"RS2009_e1","RS2009_e1_1",14,643,1,"LowF",4,783,"Include"
"RS2009_e1","RS2009_e1_1",14,644,1,"LowF",3,878,"Include"
"RS2009_e1","RS2009_e1_1",14,645,0,"LowF",3,800,"Include"
"RS2009_e1","RS2009_e1_1",14,646,1,"LowF",4,887,"Include"
"RS2009_e1","RS2009_e1_1",14,647,0,"LowF",4,887,"Include"
"RS2009_e1","RS2009_e1_1",14,648,0,"LowF",3,886,"Include"
"RS2009_e1","RS2009_e1_1",14,649,0,"LowF",3,790,"Include"
"RS2009_e1","RS2009_e1_1",14,650,0,"HighF",3,738,"Include"
"RS2009_e1","RS2009_e1_1",14,651,1,"HighF",4,660,"Include"
"RS2009_e1","RS2009_e1_1",14,652,1,"HighF",6,826,"Include"
"RS2009_e1","RS2009_e1_1",14,653,0,"LowF",4,748,"Include"
"RS2009_e1","RS2009_e1_1",14,654,1,"HighF",6,748,"Include"
"RS2009_e1","RS2009_e1_1",14,655,1,"HighF",6,991,"Include"
"RS2009_e1","RS2009_e1_1",14,656,1,"LowF",2,861,"Include"
"RS2009_e1","RS2009_e1_1",14,657,1,"HighF",6,774,"Include"
"RS2009_e1","RS2009_e1_1",14,658,0,"HighF",4,722,"Include"
"RS2009_e1","RS2009_e1_1",14,659,0,"LowF",3,452,"Include"
"RS2009_e1","RS2009_e1_1",14,660,0,"LowF",3,643,"Include"
"RS2009_e1","RS2009_e1_1",14,661,0,"HighF",3,625,"Include"
"RS2009_e1","RS2009_e1_1",14,662,1,"LowF",4,556,"Include"
"RS2009_e1","RS2009_e1_1",14,663,0,"HighF",3,816,"Include"
"RS2009_e1","RS2009_e1_1",14,664,0,"HighF",3,860,"Include"
"RS2009_e1","RS2009_e1_1",14,665,1,"HighF",4,712,"Include"
"RS2009_e1","RS2009_e1_1",14,666,1,"LowF",3,565,"Include"
"RS2009_e1","RS2009_e1_1",14,667,0,"LowF",3,1190,"Include"
"RS2009_e1","RS2009_e1_1",14,668,1,"HighF",6,704,"Include"
"RS2009_e1","RS2009_e1_1",14,669,1,"HighF",4,826,"Include"
"RS2009_e1","RS2009_e1_1",14,670,0,"HighF",4,1243,"Include"
"RS2009_e1","RS2009_e1_1",14,671,1,"HighF",3,713,"Include"
"RS2009_e1","RS2009_e1_1",14,672,1,"HighF",6,756,"Include"
"RS2009_e1","RS2009_e1_1",15,673,1,"LowF",6,894,"Include"
"RS2009_e1","RS2009_e1_1",15,674,1,"LowF",5,513,"Include"
"RS2009_e1","RS2009_e1_1",15,675,0,"LowF",3,704,"Include"
"RS2009_e1","RS2009_e1_1",15,676,0,"HighF",2,905,"Include"
"RS2009_e1","RS2009_e1_1",15,677,1,"HighF",4,1062,"Include"
"RS2009_e1","RS2009_e1_1",15,678,0,"LowF",3,1036,"Include"
"RS2009_e1","RS2009_e1_1",15,679,0,"HighF",3,791,"Include"
"RS2009_e1","RS2009_e1_1",15,680,0,"HighF",4,869,"Include"
"RS2009_e1","RS2009_e1_1",15,681,1,"HighF",4,869,"Include"
"RS2009_e1","RS2009_e1_1",15,682,1,"HighF",4,731,"Include"
"RS2009_e1","RS2009_e1_1",15,683,1,"LowF",4,643,"Include"
"RS2009_e1","RS2009_e1_1",15,684,0,"HighF",1,1061,"Include"
"RS2009_e1","RS2009_e1_1",15,685,1,"LowF",6,783,"Include"
"RS2009_e1","RS2009_e1_1",15,686,1,"LowF",2,948,"Include"
"RS2009_e1","RS2009_e1_1",15,687,0,"HighF",2,921,"Include"
"RS2009_e1","RS2009_e1_1",15,688,0,"HighF",2,1166,"Include"
"RS2009_e1","RS2009_e1_1",15,689,1,"LowF",2,697,"Include"
"RS2009_e1","RS2009_e1_1",15,690,0,"LowF",4,1035,"Include"
"RS2009_e1","RS2009_e1_1",15,691,0,"HighF",2,1469,"Include"
"RS2009_e1","RS2009_e1_1",15,692,1,"HighF",2,956,"Include"
"RS2009_e1","RS2009_e1_1",15,693,0,"LowF",4,1896,"Include"
"RS2009_e1","RS2009_e1_1",15,694,1,"LowF",3,619,"Include"
"RS2009_e1","RS2009_e1_1",15,695,0,"HighF",3,922,"Include"
"RS2009_e1","RS2009_e1_1",15,696,1,"HighF",3,643,"Include"
"RS2009_e1","RS2009_e1_1",15,697,1,"HighF",6,791,"Include"
"RS2009_e1","RS2009_e1_1",15,698,1,"HighF",2,904,"Include"
"RS2009_e1","RS2009_e1_1",15,699,0,"HighF",2,870,"Include"
"RS2009_e1","RS2009_e1_1",15,700,0,"LowF",2,766,"Include"
"RS2009_e1","RS2009_e1_1",15,701,1,"LowF",2,599,"Include"
"RS2009_e1","RS2009_e1_1",15,702,1,"HighF",5,712,"Include"
"RS2009_e1","RS2009_e1_1",15,703,0,"HighF",5,548,"Include"
"RS2009_e1","RS2009_e1_1",15,704,1,"LowF",4,626,"Include"
"RS2009_e1","RS2009_e1_1",15,705,1,"LowF",6,895,"Include"
"RS2009_e1","RS2009_e1_1",15,706,1,"HighF",5,1078,"Include"
"RS2009_e1","RS2009_e1_1",15,707,1,"LowF",4,731,"Include"
"RS2009_e1","RS2009_e1_1",15,708,0,"LowF",5,765,"Include"
"RS2009_e1","RS2009_e1_1",15,709,0,"LowF",3,887,"Include"
"RS2009_e1","RS2009_e1_1",15,710,1,"LowF",5,696,"Include"
"RS2009_e1","RS2009_e1_1",15,711,0,"LowF",5,539,"Include"
"RS2009_e1","RS2009_e1_1",15,712,0,"LowF",1,643,"Include"
