"exp","id","trial","item","isold","condition1","rating","RT","excluding"
"FO2016_e2a","FO2016_e2a_54","95","prairie",0,"New",1,2005,"Include"
"FO2016_e2a","FO2016_e2a_54","96","jail",1,"Silent",1,1485,"Include"
"FO2016_e2a","FO2016_e2a_54","97","valley",1,"Silent",3,5357,"Include"
"FO2016_e2a","FO2016_e2a_54","98","cellar",0,"New",3,3501,"Include"
"FO2016_e2a","FO2016_e2a_54","99","revolt",0,"New",3,2293,"Include"
"FO2016_e2a","FO2016_e2a_54","100","competition",1,"Aloud",4,5109,"Include"
"FO2016_e2a","FO2016_e2a_54","101","nephew",0,"New",2,2301,"Include"
"FO2016_e2a","FO2016_e2a_54","102","attribute",1,"Silent",2,2781,"Include"
"FO2016_e2a","FO2016_e2a_54","103","attitude",1,"Aloud",2,1254,"Include"
"FO2016_e2a","FO2016_e2a_54","104","brain",0,"New",3,2053,"Include"
"FO2016_e2a","FO2016_e2a_54","105","impulse",1,"Silent",2,1373,"Include"
"FO2016_e2a","FO2016_e2a_54","106","intellect",1,"Aloud",6,1373,"Include"
"FO2016_e2a","FO2016_e2a_54","107","reflection",1,"Silent",3,2773,"Include"
"FO2016_e2a","FO2016_e2a_54","108","library",1,"Silent",3,973,"Include"
"FO2016_e2a","FO2016_e2a_54","109","prison",0,"New",2,3245,"Include"
"FO2016_e2a","FO2016_e2a_54","110","deed",1,"Aloud",1,925,"Include"
"FO2016_e2a","FO2016_e2a_54","111","person",0,"New",2,4245,"Include"
"FO2016_e2a","FO2016_e2a_54","112","colony",1,"Aloud",2,1374,"Include"
"FO2016_e2a","FO2016_e2a_54","113","corner",1,"Aloud",1,5429,"Include"
"FO2016_e2a","FO2016_e2a_54","114","vision",1,"Silent",3,2053,"Include"
"FO2016_e2a","FO2016_e2a_54","115","array",0,"New",1,1030,"Include"
"FO2016_e2a","FO2016_e2a_54","116","car",0,"New",2,3653,"Include"
"FO2016_e2a","FO2016_e2a_54","117","christmas",1,"Silent",6,7132,"Include"
"FO2016_e2a","FO2016_e2a_54","118","sickness",0,"New",2,4149,"Include"
"FO2016_e2a","FO2016_e2a_54","119","child",0,"New",1,1261,"Include"
"FO2016_e2a","FO2016_e2a_54","120","city",0,"New",1,1133,"Include"
"FO2016_e2a","FO2016_e2a_54","121","cabin",1,"Silent",4,3061,"Include"
"FO2016_e2a","FO2016_e2a_54","122","creature",1,"Aloud",3,2181,"Include"
"FO2016_e2a","FO2016_e2a_54","123","comparison",1,"Silent",3,4941,"Include"
"FO2016_e2a","FO2016_e2a_54","124","virtue",1,"Aloud",6,2565,"Include"
"FO2016_e2a","FO2016_e2a_54","125","steam",0,"New",5,1757,"Include"
"FO2016_e2a","FO2016_e2a_54","126","fisherman",1,"Silent",1,1597,"Include"
"FO2016_e2a","FO2016_e2a_54","127","quest",1,"Aloud",4,2053,"Include"
"FO2016_e2a","FO2016_e2a_54","128","beaver",0,"New",1,1686,"Include"
"FO2016_e2a","FO2016_e2a_54","129","sauce",1,"Aloud",6,1621,"Include"
"FO2016_e2a","FO2016_e2a_54","130","camp",0,"New",3,2398,"Include"
"FO2016_e2a","FO2016_e2a_54","131","drama",1,"Aloud",2,3406,"Include"
"FO2016_e2a","FO2016_e2a_54","132","appearance",1,"Aloud",4,6868,"Include"
"FO2016_e2a","FO2016_e2a_54","133","sensation",1,"Silent",3,2493,"Include"
"FO2016_e2a","FO2016_e2a_54","135","sky",0,"New",2,7716,"Include"
"FO2016_e2a","FO2016_e2a_54","136","fox",1,"Aloud",6,1038,"Include"
"FO2016_e2a","FO2016_e2a_54","137","star",0,"New",3,2461,"Include"
"FO2016_e2a","FO2016_e2a_54","138","hammer",0,"New",1,1837,"Include"
"FO2016_e2a","FO2016_e2a_54","139","master",0,"New",1,926,"Include"
"FO2016_e2a","FO2016_e2a_54","140","monarch",0,"New",1,2525,"Include"
"FO2016_e2a","FO2016_e2a_54","141","marriage",1,"Silent",2,3117,"Include"
"FO2016_e2a","FO2016_e2a_54","142","tower",1,"Silent",6,1725,"Include"
"FO2016_e2a","FO2016_e2a_54","143","law",1,"Aloud",5,1686,"Include"
"FO2016_e2a","FO2016_e2a_54","144","captive",0,"New",3,1821,"Include"
"FO2016_e2a","FO2016_e2a_54","145","fowl",1,"Silent",2,1214,"Include"
"FO2016_e2a","FO2016_e2a_54","146","form",1,"Aloud",5,5437,"Include"
"FO2016_e2a","FO2016_e2a_54","147","bosom",0,"New",1,2757,"Include"
"FO2016_e2a","FO2016_e2a_54","149","goddess",1,"Aloud",6,1862,"Include"
"FO2016_e2a","FO2016_e2a_54","150","metal",0,"New",2,7700,"Include"
"FO2016_e2a","FO2016_e2a_54","151","vapour",0,"New",2,1293,"Include"
"FO2016_e2a","FO2016_e2a_54","152","chance",0,"New",4,3605,"Include"
"FO2016_e2a","FO2016_e2a_54","153","beggar",0,"New",2,1422,"Include"
"FO2016_e2a","FO2016_e2a_54","154","plain",0,"New",3,3717,"Include"
"FO2016_e2a","FO2016_e2a_54","155","cat",0,"New",6,2310,"Include"
"FO2016_e2a","FO2016_e2a_54","156","amount",0,"New",2,3317,"Include"
"FO2016_e2a","FO2016_e2a_54","157","wheat",0,"New",1,5221,"Include"
"FO2016_e2a","FO2016_e2a_54","158","disease",1,"Aloud",6,1941,"Include"
"FO2016_e2a","FO2016_e2a_54","159","book",1,"Aloud",6,1573,"Include"
"FO2016_e2a","FO2016_e2a_54","160","item",0,"New",1,1933,"Include"
"FO2016_e2a","FO2016_e2a_54","161","wine",1,"Silent",2,1278,"Include"
"FO2016_e2a","FO2016_e2a_54","162","fork",1,"Silent",3,3525,"Include"
"FO2016_e2a","FO2016_e2a_54","163","boss",1,"Aloud",1,1285,"Include"
"FO2016_e2a","FO2016_e2a_54","164","sovereign",0,"New",1,1070,"Include"
"FO2016_e2a","FO2016_e2a_54","165","army",0,"New",2,1677,"Include"
"FO2016_e2a","FO2016_e2a_54","166","length",1,"Silent",1,1373,"Include"
"FO2016_e2a","FO2016_e2a_54","167","hatred",0,"New",1,2749,"Include"
"FO2016_e2a","FO2016_e2a_54","168","vegetable",0,"New",1,3181,"Include"
"FO2016_e2a","FO2016_e2a_54","169","moral",1,"Silent",2,2061,"Include"
"FO2016_e2a","FO2016_e2a_54","170","settler",1,"Silent",1,1462,"Include"
"FO2016_e2a","FO2016_e2a_54","171","quality",1,"Aloud",1,1469,"Include"
"FO2016_e2a","FO2016_e2a_54","172","air",1,"Silent",1,2005,"Include"
"FO2016_e2a","FO2016_e2a_54","173","direction",0,"New",1,998,"Include"
"FO2016_e2a","FO2016_e2a_54","174","artist",1,"Aloud",2,1573,"Include"
"FO2016_e2a","FO2016_e2a_54","175","folly",0,"New",1,1030,"Include"
"FO2016_e2a","FO2016_e2a_54","176","attendant",0,"New",3,1661,"Include"
"FO2016_e2a","FO2016_e2a_54","177","skin",0,"New",2,1262,"Include"
"FO2016_e2a","FO2016_e2a_54","178","grandmother",0,"New",1,6364,"Include"
"FO2016_e2a","FO2016_e2a_54","179","charter",1,"Silent",4,3693,"Include"
"FO2016_e2a","FO2016_e2a_54","180","scarlet",0,"New",2,2205,"Include"
"FO2016_e2a","FO2016_e2a_54","181","priest",1,"Silent",2,1549,"Include"
"FO2016_e2a","FO2016_e2a_54","182","party",1,"Aloud",5,2229,"Include"
"FO2016_e2a","FO2016_e2a_54","183","church",0,"New",2,1381,"Include"
"FO2016_e2a","FO2016_e2a_54","184","door",1,"Silent",3,2381,"Include"
"FO2016_e2a","FO2016_e2a_54","185","oven",0,"New",2,3341,"Include"
"FO2016_e2a","FO2016_e2a_54","186","ankle",1,"Aloud",5,3301,"Include"
"FO2016_e2a","FO2016_e2a_54","187","code",0,"New",1,1181,"Include"
"FO2016_e2a","FO2016_e2a_54","188","contents",1,"Aloud",2,1965,"Include"
"FO2016_e2a","FO2016_e2a_54","189","slipper",1,"Aloud",2,1661,"Include"
"FO2016_e2a","FO2016_e2a_54","190","ambassador",1,"Silent",1,1365,"Include"
"FO2016_e2a","FO2016_e2a_54","191","capacity",1,"Silent",4,5037,"Include"
"FO2016_e2a","FO2016_e2a_54","192","winter",1,"Aloud",5,1717,"Include"
"FO2016_e2a","FO2016_e2a_54","193","tribute",0,"New",2,4245,"Include"
"FO2016_e2a","FO2016_e2a_54","194","warmth",0,"New",2,8036,"Include"
"FO2016_e2a","FO2016_e2a_54","195","decree",1,"Silent",2,917,"Include"
"FO2016_e2a","FO2016_e2a_54","196","joke",0,"New",2,3749,"Include"
"FO2016_e2a","FO2016_e2a_54","197","thief",0,"New",2,1013,"Include"
"FO2016_e2a","FO2016_e2a_54","198","effort",1,"Silent",4,5293,"Include"
"FO2016_e2a","FO2016_e2a_54","199","vanity",1,"Silent",2,2397,"Include"
"FO2016_e2a","FO2016_e2a_54","200","material",0,"New",2,3341,"Include"
"FO2016_e2a","FO2016_e2a_54","201","bowl",0,"New",3,2573,"Include"
"FO2016_e2a","FO2016_e2a_54","202","excuse",0,"New",1,1229,"Include"
"FO2016_e2a","FO2016_e2a_54","203","river",1,"Silent",4,1789,"Include"
"FO2016_e2a","FO2016_e2a_54","204","inhabitant",0,"New",3,1718,"Include"
"FO2016_e2a","FO2016_e2a_54","205","cotton",1,"Silent",2,3837,"Include"
"FO2016_e2a","FO2016_e2a_54","206","disposition",0,"New",3,2037,"Include"
"FO2016_e2a","FO2016_e2a_54","207","robber",1,"Aloud",4,5733,"Include"
"FO2016_e2a","FO2016_e2a_54","208","harness",0,"New",5,2133,"Include"
"FO2016_e2a","FO2016_e2a_54","209","salute",0,"New",2,1405,"Include"
"FO2016_e2a","FO2016_e2a_54","210","fire",0,"New",2,1813,"Include"
"FO2016_e2a","FO2016_e2a_54","211","menace",1,"Silent",2,1453,"Include"
"FO2016_e2a","FO2016_e2a_54","212","misery",1,"Aloud",6,3949,"Include"
"FO2016_e2a","FO2016_e2a_54","213","idea",1,"Silent",1,4005,"Include"
"FO2016_e2a","FO2016_e2a_54","214","vessel",0,"New",3,7756,"Include"
"FO2016_e2a","FO2016_e2a_54","215","stone",0,"New",1,2637,"Include"
"FO2016_e2a","FO2016_e2a_54","216","hope",0,"New",3,1989,"Include"
"FO2016_e2a","FO2016_e2a_54","217","interest",0,"New",5,2845,"Include"
"FO2016_e2a","FO2016_e2a_54","219","queen",0,"New",1,2101,"Include"
"FO2016_e2a","FO2016_e2a_54","220","frog",0,"New",2,1828,"Include"
"FO2016_e2a","FO2016_e2a_54","221","anxiety",1,"Silent",6,5109,"Include"
"FO2016_e2a","FO2016_e2a_54","222","railroad",0,"New",1,2309,"Include"
"FO2016_e2a","FO2016_e2a_54","223","money",1,"Silent",6,1613,"Include"
"FO2016_e2a","FO2016_e2a_54","224","baron",0,"New",1,3749,"Include"
"FO2016_e2a","FO2016_e2a_54","225","grass",1,"Silent",4,2341,"Include"
"FO2016_e2a","FO2016_e2a_54","226","speech",0,"New",2,1413,"Include"
"FO2016_e2a","FO2016_e2a_54","227","moss",0,"New",2,1454,"Include"
"FO2016_e2a","FO2016_e2a_54","228","meeting",0,"New",3,5997,"Include"
"FO2016_e2a","FO2016_e2a_54","229","sugar",0,"New",2,1405,"Include"
"FO2016_e2a","FO2016_e2a_54","230","rock",0,"New",2,4813,"Include"
"FO2016_e2a","FO2016_e2a_54","231","rod",0,"New",1,2461,"Include"
"FO2016_e2a","FO2016_e2a_54","232","boulder",0,"New",1,6428,"Include"
"FO2016_e2a","FO2016_e2a_54","233","tablespoon",0,"New",1,813,"Include"
"FO2016_e2a","FO2016_e2a_54","234","string",0,"New",1,1533,"Include"
"FO2016_e2a","FO2016_e2a_54","235","product",1,"Silent",3,5749,"Include"
"FO2016_e2a","FO2016_e2a_54","236","time",1,"Silent",2,1525,"Include"
"FO2016_e2a","FO2016_e2a_54","237","justice",0,"New",4,3541,"Include"
"FO2016_e2a","FO2016_e2a_54","238","storm",1,"Silent",4,2821,"Include"
"FO2016_e2a","FO2016_e2a_54","239","committee",0,"New",4,2997,"Include"
"FO2016_e2a","FO2016_e2a_54","240","lake",1,"Silent",4,2829,"Include"
"FO2016_e2a","FO2016_e2a_56","1","direction",1,"Aloud",3,2326,"Include"
"FO2016_e2a","FO2016_e2a_56","2","thorn",0,"New",1,1517,"Include"
"FO2016_e2a","FO2016_e2a_56","3","gallery",0,"New",2,1438,"Include"
"FO2016_e2a","FO2016_e2a_56","4","vanity",0,"New",1,998,"Include"
"FO2016_e2a","FO2016_e2a_56","5","meeting",1,"Silent",1,1374,"Include"
"FO2016_e2a","FO2016_e2a_56","6","garden",0,"New",3,1229,"Include"
"FO2016_e2a","FO2016_e2a_56","7","sea",0,"New",1,918,"Include"
"FO2016_e2a","FO2016_e2a_56","8","grief",0,"New",1,766,"Include"
"FO2016_e2a","FO2016_e2a_56","9","fork",0,"New",1,654,"Include"
"FO2016_e2a","FO2016_e2a_56","10","boss",0,"New",1,757,"Include"
"FO2016_e2a","FO2016_e2a_56","11","product",0,"New",1,758,"Include"
"FO2016_e2a","FO2016_e2a_56","12","sickness",1,"Aloud",6,877,"Include"
"FO2016_e2a","FO2016_e2a_56","13","disposition",1,"Aloud",6,598,"Include"
"FO2016_e2a","FO2016_e2a_56","14","salute",0,"New",1,806,"Include"
"FO2016_e2a","FO2016_e2a_56","15","link",0,"New",1,869,"Include"
"FO2016_e2a","FO2016_e2a_56","16","goddess",0,"New",1,893,"Include"
"FO2016_e2a","FO2016_e2a_56","17","grandmother",1,"Aloud",6,821,"Include"
"FO2016_e2a","FO2016_e2a_56","18","harness",0,"New",1,1093,"Include"
"FO2016_e2a","FO2016_e2a_56","19","decree",1,"Silent",6,646,"Include"
"FO2016_e2a","FO2016_e2a_56","20","tribute",1,"Silent",6,942,"Include"
"FO2016_e2a","FO2016_e2a_56","21","car",1,"Silent",1,894,"Include"
"FO2016_e2a","FO2016_e2a_56","22","virtue",1,"Silent",6,902,"Include"
"FO2016_e2a","FO2016_e2a_56","23","metal",0,"New",1,830,"Include"
"FO2016_e2a","FO2016_e2a_56","24","air",1,"Aloud",6,1110,"Include"
"FO2016_e2a","FO2016_e2a_56","25","interest",1,"Silent",6,918,"Include"
"FO2016_e2a","FO2016_e2a_56","26","shadow",1,"Silent",1,798,"Include"
"FO2016_e2a","FO2016_e2a_56","27","instance",0,"New",1,910,"Include"
"FO2016_e2a","FO2016_e2a_56","28","sugar",1,"Aloud",6,949,"Include"
"FO2016_e2a","FO2016_e2a_56","29","honour",1,"Aloud",6,678,"Include"
"FO2016_e2a","FO2016_e2a_56","30","assault",0,"New",1,725,"Include"
"FO2016_e2a","FO2016_e2a_56","31","rod",1,"Aloud",1,830,"Include"
"FO2016_e2a","FO2016_e2a_56","32","door",0,"New",1,742,"Include"
"FO2016_e2a","FO2016_e2a_56","33","colony",1,"Aloud",6,782,"Include"
"FO2016_e2a","FO2016_e2a_56","34","institute",1,"Silent",6,734,"Include"
"FO2016_e2a","FO2016_e2a_56","35","oxygen",0,"New",1,813,"Include"
"FO2016_e2a","FO2016_e2a_56","36","item",0,"New",1,821,"Include"
"FO2016_e2a","FO2016_e2a_56","37","sauce",0,"New",1,1221,"Include"
"FO2016_e2a","FO2016_e2a_56","38","prayer",0,"New",6,941,"Include"
"FO2016_e2a","FO2016_e2a_56","39","moisture",1,"Silent",1,1174,"Include"
"FO2016_e2a","FO2016_e2a_56","40","ankle",0,"New",1,926,"Include"
"FO2016_e2a","FO2016_e2a_56","41","dirt",0,"New",1,766,"Include"
"FO2016_e2a","FO2016_e2a_56","42","series",1,"Silent",4,1397,"Include"
"FO2016_e2a","FO2016_e2a_56","43","array",0,"New",1,1517,"Include"
"FO2016_e2a","FO2016_e2a_56","44","ticket",0,"New",4,1333,"Include"
"FO2016_e2a","FO2016_e2a_56","45","facility",1,"Aloud",6,1477,"Include"
"FO2016_e2a","FO2016_e2a_56","46","priest",1,"Aloud",6,894,"Include"
"FO2016_e2a","FO2016_e2a_56","47","marriage",0,"New",2,1302,"Include"
"FO2016_e2a","FO2016_e2a_56","48","hatred",1,"Aloud",6,758,"Include"
"FO2016_e2a","FO2016_e2a_56","49","custom",1,"Aloud",6,814,"Include"
"FO2016_e2a","FO2016_e2a_56","50","foam",0,"New",1,789,"Include"
"FO2016_e2a","FO2016_e2a_56","51","anxiety",0,"New",1,1389,"Include"
"FO2016_e2a","FO2016_e2a_56","52","law",0,"New",6,1669,"Include"
"FO2016_e2a","FO2016_e2a_56","53","victim",0,"New",1,1429,"Include"
"FO2016_e2a","FO2016_e2a_56","54","picture",1,"Silent",4,1861,"Include"
"FO2016_e2a","FO2016_e2a_56","55","misery",1,"Silent",6,3077,"Include"
"FO2016_e2a","FO2016_e2a_56","56","queen",1,"Aloud",2,1869,"Include"
"FO2016_e2a","FO2016_e2a_56","57","majority",1,"Aloud",1,1277,"Include"
"FO2016_e2a","FO2016_e2a_56","58","child",1,"Aloud",1,1333,"Include"
"FO2016_e2a","FO2016_e2a_56","59","science",0,"New",1,1046,"Include"
"FO2016_e2a","FO2016_e2a_56","60","confidence",1,"Aloud",6,1581,"Include"
"FO2016_e2a","FO2016_e2a_56","61","fisherman",0,"New",1,926,"Include"
"FO2016_e2a","FO2016_e2a_56","62","sulphur",1,"Aloud",6,902,"Include"
"FO2016_e2a","FO2016_e2a_56","63","joke",1,"Silent",1,1094,"Include"
"FO2016_e2a","FO2016_e2a_56","64","murder",1,"Silent",4,3053,"Include"
"FO2016_e2a","FO2016_e2a_56","65","code",0,"New",1,926,"Include"
"FO2016_e2a","FO2016_e2a_56","66","physician",1,"Aloud",6,1134,"Include"
"FO2016_e2a","FO2016_e2a_56","67","master",1,"Aloud",4,1949,"Include"
"FO2016_e2a","FO2016_e2a_56","68","hammer",1,"Silent",6,1325,"Include"
"FO2016_e2a","FO2016_e2a_56","69","wheat",1,"Aloud",6,846,"Include"
"FO2016_e2a","FO2016_e2a_56","70","iron",0,"New",2,1517,"Include"
"FO2016_e2a","FO2016_e2a_56","71","butterfly",1,"Aloud",6,870,"Include"
"FO2016_e2a","FO2016_e2a_56","72","lark",0,"New",1,902,"Include"
"FO2016_e2a","FO2016_e2a_56","73","attribute",1,"Silent",6,805,"Include"
"FO2016_e2a","FO2016_e2a_56","74","wife",0,"New",3,3029,"Include"
"FO2016_e2a","FO2016_e2a_56","75","king",0,"New",2,1789,"Include"
"FO2016_e2a","FO2016_e2a_56","76","slipper",1,"Aloud",1,2381,"Include"
"FO2016_e2a","FO2016_e2a_56","77","christmas",1,"Aloud",6,1269,"Include"
"FO2016_e2a","FO2016_e2a_56","78","love",0,"New",1,1286,"Include"
"FO2016_e2a","FO2016_e2a_56","79","chin",1,"Aloud",1,1206,"Include"
"FO2016_e2a","FO2016_e2a_56","80","comparison",0,"New",2,2101,"Include"
"FO2016_e2a","FO2016_e2a_56","81","skin",1,"Silent",2,2061,"Include"
"FO2016_e2a","FO2016_e2a_56","82","sky",1,"Aloud",6,1238,"Include"
"FO2016_e2a","FO2016_e2a_56","83","appearance",1,"Aloud",6,910,"Include"
"FO2016_e2a","FO2016_e2a_56","84","conquest",1,"Silent",6,805,"Include"
"FO2016_e2a","FO2016_e2a_56","85","oven",1,"Silent",1,2069,"Include"
"FO2016_e2a","FO2016_e2a_56","86","artist",1,"Silent",1,901,"Include"
"FO2016_e2a","FO2016_e2a_56","87","poetry",0,"New",2,2989,"Include"
"FO2016_e2a","FO2016_e2a_56","88","attendant",0,"New",2,1317,"Include"
"FO2016_e2a","FO2016_e2a_56","89","star",0,"New",3,1557,"Include"
"FO2016_e2a","FO2016_e2a_56","90","earth",0,"New",2,4133,"Include"
"FO2016_e2a","FO2016_e2a_56","91","situation",0,"New",1,1173,"Include"
"FO2016_e2a","FO2016_e2a_56","92","animal",0,"New",3,1965,"Include"
"FO2016_e2a","FO2016_e2a_56","93","claw",1,"Silent",2,1421,"Include"
"FO2016_e2a","FO2016_e2a_56","94","prison",1,"Aloud",6,1349,"Include"
"FO2016_e2a","FO2016_e2a_56","95","trouble",1,"Silent",6,2141,"Include"
"FO2016_e2a","FO2016_e2a_56","96","maker",0,"New",1,1278,"Include"
"FO2016_e2a","FO2016_e2a_56","97","settler",1,"Aloud",6,1405,"Include"
"FO2016_e2a","FO2016_e2a_56","98","tower",1,"Silent",1,1405,"Include"
"FO2016_e2a","FO2016_e2a_56","99","person",1,"Aloud",3,1797,"Include"
"FO2016_e2a","FO2016_e2a_56","100","railroad",1,"Silent",1,1029,"Include"
"FO2016_e2a","FO2016_e2a_56","101","moral",0,"New",1,934,"Include"
"FO2016_e2a","FO2016_e2a_56","102","cotton",0,"New",1,749,"Include"
"FO2016_e2a","FO2016_e2a_56","103","toast",1,"Silent",5,1829,"Include"
"FO2016_e2a","FO2016_e2a_56","104","gentleman",1,"Silent",4,1293,"Include"
"FO2016_e2a","FO2016_e2a_56","105","excuse",1,"Silent",2,1245,"Include"
"FO2016_e2a","FO2016_e2a_56","106","church",1,"Silent",3,1853,"Include"
"FO2016_e2a","FO2016_e2a_56","107","tomb",0,"New",1,942,"Include"
"FO2016_e2a","FO2016_e2a_56","108","captive",0,"New",1,790,"Include"
"FO2016_e2a","FO2016_e2a_56","109","length",1,"Silent",1,837,"Include"
"FO2016_e2a","FO2016_e2a_56","110","death",1,"Aloud",3,1389,"Include"
"FO2016_e2a","FO2016_e2a_56","111","woods",0,"New",1,758,"Include"
"FO2016_e2a","FO2016_e2a_56","112","substitute",1,"Aloud",6,854,"Include"
"FO2016_e2a","FO2016_e2a_56","113","intellect",1,"Silent",6,798,"Include"
"FO2016_e2a","FO2016_e2a_56","114","butter",0,"New",1,1150,"Include"
"FO2016_e2a","FO2016_e2a_56","115","hint",1,"Aloud",4,2261,"Include"
"FO2016_e2a","FO2016_e2a_56","116","glory",0,"New",1,1094,"Include"
"FO2016_e2a","FO2016_e2a_56","117","mercy",0,"New",3,1501,"Include"
"FO2016_e2a","FO2016_e2a_56","118","necessity",1,"Aloud",6,1150,"Include"
"FO2016_e2a","FO2016_e2a_56","119","robber",0,"New",4,1749,"Include"
"FO2016_e2a","FO2016_e2a_56","120","nephew",1,"Aloud",6,966,"Include"
"FO2016_e2a","FO2016_e2a_56","121","atmosphere",1,"Aloud",6,869,"Include"
"FO2016_e2a","FO2016_e2a_56","122","banker",0,"New",1,925,"Include"
"FO2016_e2a","FO2016_e2a_56","123","string",1,"Silent",1,806,"Include"
"FO2016_e2a","FO2016_e2a_56","124","weapon",0,"New",4,1413,"Include"
"FO2016_e2a","FO2016_e2a_56","125","nail",1,"Silent",2,1877,"Include"
"FO2016_e2a","FO2016_e2a_56","126","chair",0,"New",2,1013,"Include"
"FO2016_e2a","FO2016_e2a_56","127","camp",1,"Silent",4,2005,"Include"
"FO2016_e2a","FO2016_e2a_56","128","thief",1,"Silent",3,1229,"Include"
"FO2016_e2a","FO2016_e2a_56","129","welfare",1,"Silent",6,1221,"Include"
"FO2016_e2a","FO2016_e2a_56","130","wine",0,"New",1,926,"Include"
"FO2016_e2a","FO2016_e2a_56","131","vegetable",0,"New",1,1205,"Include"
"FO2016_e2a","FO2016_e2a_56","132","grass",0,"New",1,662,"Include"
"FO2016_e2a","FO2016_e2a_56","133","party",0,"New",2,1869,"Include"
"FO2016_e2a","FO2016_e2a_56","134","judge",0,"New",4,1341,"Include"
"FO2016_e2a","FO2016_e2a_56","135","river",1,"Silent",2,957,"Include"
"FO2016_e2a","FO2016_e2a_56","136","flesh",1,"Silent",1,1733,"Include"
"FO2016_e2a","FO2016_e2a_56","137","leader",0,"New",5,1373,"Include"
"FO2016_e2a","FO2016_e2a_56","138","storm",1,"Aloud",4,1661,"Include"
"FO2016_e2a","FO2016_e2a_56","139","scarlet",1,"Aloud",6,1237,"Include"
"FO2016_e2a","FO2016_e2a_56","140","beaver",0,"New",1,965,"Include"
"FO2016_e2a","FO2016_e2a_56","141","shame",0,"New",3,2373,"Include"
"FO2016_e2a","FO2016_e2a_56","142","horse",1,"Aloud",6,4365,"Include"
"FO2016_e2a","FO2016_e2a_56","143","book",1,"Silent",1,934,"Include"
"FO2016_e2a","FO2016_e2a_56","144","arm",1,"Aloud",6,2037,"Include"
"FO2016_e2a","FO2016_e2a_56","145","chance",0,"New",1,934,"Include"
"FO2016_e2a","FO2016_e2a_56","146","journal",1,"Aloud",6,957,"Include"
"FO2016_e2a","FO2016_e2a_56","147","procession",0,"New",1,1693,"Include"
"FO2016_e2a","FO2016_e2a_56","148","lake",1,"Aloud",6,965,"Include"
"FO2016_e2a","FO2016_e2a_56","149","charm",1,"Silent",2,1949,"Include"
"FO2016_e2a","FO2016_e2a_56","150","boulder",0,"New",1,1406,"Include"
"FO2016_e2a","FO2016_e2a_56","151","cellar",1,"Silent",2,1757,"Include"
"FO2016_e2a","FO2016_e2a_56","152","democracy",0,"New",6,2085,"Include"
"FO2016_e2a","FO2016_e2a_56","153","circuit",1,"Silent",6,1309,"Include"
"FO2016_e2a","FO2016_e2a_56","154","window",0,"New",1,1637,"Include"
"FO2016_e2a","FO2016_e2a_56","155","jury",1,"Aloud",5,1637,"Include"
"FO2016_e2a","FO2016_e2a_56","156","steam",0,"New",1,1061,"Include"
"FO2016_e2a","FO2016_e2a_56","157","jail",1,"Aloud",5,1221,"Include"
"FO2016_e2a","FO2016_e2a_56","158","stone",0,"New",3,2829,"Include"
"FO2016_e2a","FO2016_e2a_56","159","lecture",1,"Silent",6,1277,"Include"
"FO2016_e2a","FO2016_e2a_56","160","creature",0,"New",1,1349,"Include"
"FO2016_e2a","FO2016_e2a_56","161","clock",0,"New",4,1781,"Include"
"FO2016_e2a","FO2016_e2a_56","162","diamond",0,"New",1,894,"Include"
"FO2016_e2a","FO2016_e2a_56","163","capacity",1,"Aloud",6,1053,"Include"
"FO2016_e2a","FO2016_e2a_56","164","amount",1,"Aloud",1,4942,"Include"
"FO2016_e2a","FO2016_e2a_56","165","vessel",1,"Aloud",4,1693,"Include"
"FO2016_e2a","FO2016_e2a_56","166","slave",0,"New",2,1037,"Include"
"FO2016_e2a","FO2016_e2a_56","167","attitude",1,"Aloud",6,1037,"Include"
"FO2016_e2a","FO2016_e2a_56","168","frog",1,"Silent",2,2605,"Include"
"FO2016_e2a","FO2016_e2a_56","169","committee",0,"New",1,917,"Include"
"FO2016_e2a","FO2016_e2a_56","170","baby",0,"New",1,1237,"Include"
"FO2016_e2a","FO2016_e2a_56","171","mind",1,"Silent",1,1581,"Include"
"FO2016_e2a","FO2016_e2a_56","172","fowl",1,"Aloud",6,1661,"Include"
"FO2016_e2a","FO2016_e2a_56","173","sensation",1,"Silent",5,1741,"Include"
"FO2016_e2a","FO2016_e2a_56","174","comrade",1,"Aloud",6,885,"Include"
"FO2016_e2a","FO2016_e2a_56","175","costume",0,"New",2,1261,"Include"
