"exp","id","block","trial","isold","condition1","rating","excluding"
"WMS2012_e1","WMS2012_e1_11",1,51,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,52,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,53,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,54,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,55,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,56,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,57,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,58,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,59,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,60,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,61,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,62,1,"Alpha",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,63,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,64,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,65,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,66,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,67,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,68,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,69,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,70,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,71,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,72,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,73,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,74,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,75,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,76,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,77,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,78,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,79,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,80,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,81,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,82,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,83,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,84,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,85,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,86,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,87,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,88,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,89,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,90,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,91,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,92,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,93,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,94,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,95,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,96,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,97,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,98,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,99,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,100,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,101,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,102,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,103,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,104,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,105,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,106,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,107,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,108,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,109,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,110,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,111,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,112,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,113,1,"Alpha",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,114,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,115,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,116,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,117,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,118,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,119,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,120,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,121,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,122,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,123,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,124,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,125,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,126,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,127,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,128,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,129,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,130,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,131,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,132,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,133,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,134,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,135,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,136,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,137,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,138,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,139,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,140,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,141,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,142,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,143,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,144,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,145,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,146,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,147,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,148,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,149,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,150,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,151,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,152,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,153,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,154,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,155,1,"Alpha",2,"Include"
"WMS2012_e1","WMS2012_e1_11",1,156,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,157,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,158,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,159,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,160,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",1,161,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,162,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,163,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,164,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,165,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,166,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,167,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,168,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,169,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,170,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,171,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,172,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,173,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,174,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",1,175,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,176,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",1,177,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,178,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",1,179,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",1,180,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,181,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,182,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,183,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,184,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,185,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,186,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,187,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,188,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,189,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,190,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,191,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,192,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,193,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,194,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,195,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,196,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,197,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,198,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,199,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,200,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,201,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,202,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,203,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,204,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,205,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,206,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,207,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,208,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,209,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,210,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,211,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,212,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,213,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,214,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,215,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,216,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,217,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,218,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,219,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,220,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,221,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,222,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,223,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,224,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,225,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,226,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,227,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,228,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,229,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,230,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,231,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,232,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,233,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,234,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,235,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,236,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,237,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,238,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,239,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,240,1,"Alpha",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,241,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,242,1,"Theta",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,243,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,244,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,245,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,246,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,247,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,248,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,249,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,250,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,251,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,252,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,253,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,254,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,255,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,256,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,257,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,258,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,259,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,260,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,261,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,262,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,263,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,264,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,265,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,266,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,267,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,268,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,269,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,270,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,271,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,272,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,273,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,274,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,275,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,276,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,277,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,278,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,279,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,280,1,"Alpha",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,281,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,282,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,283,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,284,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,285,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,286,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,287,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,288,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,289,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,290,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,291,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,292,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,293,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,294,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,295,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,296,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,297,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,298,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,299,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,300,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,301,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,302,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,303,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,304,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,305,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,306,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,307,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,308,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,309,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,310,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,311,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,312,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,313,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,314,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,315,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,316,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,317,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,318,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,319,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,320,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,321,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,322,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,323,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,324,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,325,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,326,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,327,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,328,0,"New",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,329,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,330,1,"Alpha",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,331,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,332,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,333,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,334,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,335,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,336,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,337,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,338,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,339,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,340,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,341,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,342,1,"Alpha",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,343,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_11",2,344,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_11",2,345,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,346,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,347,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,348,1,"Theta",0,"Exclude"
"WMS2012_e1","WMS2012_e1_11",2,349,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,350,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,351,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_11",2,352,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,353,1,"Theta",1,"Include"
"WMS2012_e1","WMS2012_e1_11",2,354,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,355,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_11",2,356,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_11",2,357,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_16",1,1,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,2,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_16",1,3,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,4,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,5,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,6,0,"New",1,"Include"
"WMS2012_e1","WMS2012_e1_16",1,7,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,8,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,9,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_16",1,10,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,11,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,12,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,13,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_16",1,14,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,15,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_16",1,16,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,17,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,18,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,19,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,20,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,21,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,22,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,23,0,"New",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,24,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,25,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,26,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,27,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,28,0,"New",4,"Include"
"WMS2012_e1","WMS2012_e1_16",1,29,1,"Alpha",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,30,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,31,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,32,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,33,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,34,0,"New",5,"Include"
"WMS2012_e1","WMS2012_e1_16",1,35,1,"Theta",3,"Include"
"WMS2012_e1","WMS2012_e1_16",1,36,0,"New",2,"Include"
"WMS2012_e1","WMS2012_e1_16",1,37,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,38,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,39,0,"New",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,40,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,41,1,"Theta",4,"Include"
"WMS2012_e1","WMS2012_e1_16",1,42,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,43,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,44,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,45,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,46,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,47,1,"Alpha",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,48,1,"Theta",6,"Include"
"WMS2012_e1","WMS2012_e1_16",1,49,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_16",1,50,1,"Theta",2,"Include"
"WMS2012_e1","WMS2012_e1_16",1,51,1,"Alpha",5,"Include"
"WMS2012_e1","WMS2012_e1_16",1,52,1,"Theta",5,"Include"
"WMS2012_e1","WMS2012_e1_16",1,53,1,"Theta",6,"Include"
