"exp","id","block","item","isold","condition1","condition2","rating","RT","excluding"
"KFH2013_e1","KFH2013_e1_14",1,"STIER",0,"HighF","HighA",5,354.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FASSADE",0,"LowF","HighA",3,1796.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUFBRUCH",0,"LowF","LowA",5,1468.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"POKAL",1,"LowF","HighA",6,371.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KOHLE",0,"LowF","LowA",3,1398.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HOCHMUT",0,"HighF","HighA",4,1347.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUFNAHME",0,"LowF","LowA",4,1968.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STUBE",0,"HighF","LowA",3,167.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MAHNUNG",0,"HighF","LowA",3,583.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUSFLUG",0,"LowF","HighA",3,1934,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WOLLE",0,"HighF","HighA",5,1981.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BRUNNEN",0,"LowF","HighA",3,1235,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PLATTE",0,"LowF","LowA",6,917.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MYSTIK",1,"HighF","HighA",6,1770.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EIFEL",1,"HighF","HighA",6,830.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SKANDAL",0,"LowF","LowA",5,1113.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LAUFBAHN",1,"LowF","HighA",3,1622.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WURM",1,"HighF","HighA",6,1516.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LAUNE",0,"LowF","HighA",3,706.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"NOTAR",0,"HighF","HighA",2,1955.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNTREUE",0,"LowF","LowA",2,1081.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MORAL",0,"LowF","HighA",6,1213.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AFFEKT",1,"HighF","LowA",4,951.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HUHN",0,"HighF","HighA",2,672.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EIMER",0,"HighF","HighA",1,1124.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REVOLVER",1,"HighF","HighA",6,1358.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUFSATZ",1,"HighF","HighA",4,248.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PROFI",1,"LowF","HighA",3,1977.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNRUHE",0,"LowF","LowA",3,1216.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WANGE",1,"HighF","LowA",6,109.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ERLEBNIS",1,"LowF","HighA",4,1808.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ENTZUG",1,"HighF","LowA",2,946.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PULVER",1,"HighF","HighA",3,295.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MITTAG",1,"LowF","LowA",2,1393.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ANFLUG",1,"HighF","HighA",6,705.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WEHMUT",0,"HighF","LowA",2,1555.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"NEUBAU",1,"LowF","LowA",2,1598.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KAPPE",0,"HighF","LowA",3,1961.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FABEL",0,"HighF","LowA",6,1253.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SPIONAGE",1,"HighF","LowA",5,343.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BEWERBER",1,"LowF","HighA",6,1180.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TRENNUNG",1,"LowF","HighA",5,1231.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ANGLER",0,"HighF","HighA",3,487.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DOSIS",0,"HighF","LowA",4,701.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"VORSPIEL",1,"HighF","LowA",6,1579.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PEST",1,"HighF","HighA",6,464.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AROMA",1,"HighF","HighA",3,209.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STAU",0,"LowF","HighA",4,744.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ANKLANG",0,"HighF","LowA",5,362.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DOZENT",1,"HighF","LowA",6,369.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LUXUS",1,"LowF","LowA",6,661.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EGOISMUS",1,"HighF","HighA",2,1709.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ANGEL",0,"HighF","LowA",6,1075.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BLEI",0,"HighF","HighA",3,908,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FISCH",1,"LowF","HighA",2,1224.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TOLERANZ",1,"LowF","HighA",5,1258.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"VERZEHR",0,"HighF","HighA",4,1599.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MEDAILLE",0,"LowF","LowA",6,1459.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DIKTATUR",1,"LowF","HighA",6,685.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"JUNGFRAU",1,"HighF","HighA",6,279.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TENDENZ",0,"LowF","LowA",5,323.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHMERZ",0,"LowF","HighA",2,168.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LOGIK",0,"LowF","HighA",5,846.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HAMSTER",1,"HighF","LowA",6,1237.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STEG",0,"HighF","LowA",5,993.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNRECHT",0,"LowF","HighA",5,996.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LIST",1,"HighF","HighA",5,817.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DECKE",1,"LowF","HighA",4,470.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KARTON",0,"HighF","LowA",5,1025.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LAKEN",1,"HighF","LowA",6,320.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BIBEL",1,"LowF","HighA",6,1434.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"GENOSSE",0,"HighF","LowA",3,904.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHREI",0,"HighF","HighA",2,1068.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNHEIL",1,"HighF","LowA",1,1568.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ERBE",1,"LowF","LowA",6,985.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MAKLER",0,"LowF","LowA",4,1889.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SEIFE",1,"HighF","HighA",6,1100.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PFEIFE",1,"HighF","LowA",5,526.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SOLIST",0,"HighF","LowA",6,981.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KETTE",1,"LowF","HighA",5,717.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BELEG",0,"LowF","LowA",6,1241.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SOHLE",1,"HighF","LowA",1,1705.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABITUR",1,"LowF","LowA",6,493.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ZYLINDER",0,"HighF","HighA",2,1275.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TABLETT",1,"HighF","LowA",2,403.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SEIL",1,"HighF","HighA",3,1875.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SEIDE",0,"HighF","HighA",1,668.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNGEDULD",0,"HighF","HighA",2,1664.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HERDE",0,"HighF","HighA",6,1091.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BALKEN",0,"HighF","HighA",5,1163,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HONIG",1,"HighF","HighA",1,1108,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ATTENTAT",0,"LowF","LowA",2,1822.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SITTE",1,"HighF","HighA",3,1131.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FRISUR",1,"HighF","LowA",2,1842,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FUCHS",1,"LowF","LowA",6,622.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KOMPLIZE",1,"HighF","LowA",3,1975.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PARADIES",0,"LowF","HighA",4,544.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REKORD",0,"LowF","LowA",6,104.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"QUELLE",1,"LowF","HighA",5,946.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LEERE",0,"LowF","HighA",1,869.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"NACHBAR",0,"LowF","LowA",5,52.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KEHLE",1,"HighF","HighA",4,1481.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PILZ",1,"HighF","LowA",2,1235.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MUSICAL",1,"LowF","HighA",6,487.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DECKEL",1,"HighF","HighA",5,549.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FREIZEIT",0,"LowF","LowA",6,687.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PAKET",1,"LowF","LowA",4,1721.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LIZENZ",1,"LowF","LowA",6,1043.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TENOR",1,"LowF","LowA",6,1946.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BURG",0,"LowF","LowA",3,36.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"UNWESEN",0,"HighF","LowA",3,1818.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STAMM",1,"LowF","LowA",2,444.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUSGABE",1,"LowF","LowA",4,1505.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KLIMA",0,"LowF","LowA",6,222.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DURST",0,"HighF","HighA",6,664.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HEMD",0,"LowF","HighA",5,1012.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DEMUT",1,"HighF","HighA",5,1793.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TRACHT",1,"HighF","HighA",5,1930.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PAPPE",1,"HighF","HighA",6,33.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LENKER",1,"HighF","LowA",5,1634.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DARM",0,"HighF","LowA",1,702.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REUE",0,"HighF","HighA",1,1763.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHLACHT",0,"LowF","HighA",1,6.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KENNTNIS",0,"LowF","HighA",3,350.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DOKUMENT",1,"LowF","HighA",2,991.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DEUTUNG",1,"HighF","LowA",6,459.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STAUB",0,"LowF","HighA",4,1133.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"NEBEL",1,"LowF","HighA",4,23,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TRESOR",0,"HighF","LowA",3,359.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABWEHR",1,"LowF","HighA",5,1539.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HARMONIE",0,"LowF","HighA",6,1206.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TANNE",1,"HighF","LowA",4,804.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EMOTION",0,"HighF","HighA",6,734.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FANTASIE",0,"LowF","HighA",6,1701.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KURVE",1,"LowF","HighA",6,1265.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DIEB",0,"HighF","HighA",3,1009.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KOMITEE",0,"LowF","LowA",2,388.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUSFALL",1,"LowF","LowA",6,626.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PROFIL",1,"LowF","LowA",5,1361.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABBILD",1,"HighF","LowA",6,1430.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BEWEIS",1,"LowF","HighA",6,220.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HERING",1,"HighF","HighA",6,21.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FABRIK",1,"LowF","LowA",1,1709.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TEUFEL",1,"LowF","HighA",1,1246.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FLASCHE",1,"LowF","HighA",1,938.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REINHEIT",1,"HighF","HighA",6,1454.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DIAGNOSE",0,"LowF","HighA",6,204.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"GUMMI",1,"HighF","HighA",1,1463.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KORAN",1,"HighF","HighA",1,1529.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TRUPPE",1,"LowF","HighA",6,411.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BEGIERDE",1,"HighF","LowA",6,1114.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KLUGHEIT",0,"HighF","HighA",1,1601.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"GEHALT",1,"LowF","LowA",6,1994.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"VERBOT",1,"LowF","LowA",2,501.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ZITRONE",0,"HighF","LowA",2,995.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ZWANG",0,"LowF","HighA",6,356.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WEIDE",1,"HighF","LowA",5,1805.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ALLEE",0,"LowF","HighA",6,189.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KONKURS",1,"LowF","HighA",6,1567.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HABGIER",0,"HighF","HighA",6,997.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HEIMKEHR",1,"HighF","LowA",5,780.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"IMPFUNG",1,"HighF","LowA",6,68.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KAMIN",0,"HighF","LowA",2,1636.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABSENDER",0,"HighF","LowA",3,1755.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WESTE",0,"HighF","LowA",3,1565.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BEFEHL",0,"LowF","HighA",6,1062.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MENSA",0,"HighF","LowA",6,443.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STIEFEL",0,"HighF","HighA",1,1124,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EUPHORIE",0,"LowF","HighA",5,689,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ARSENAL",0,"LowF","LowA",6,453.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"RENNER",0,"LowF","LowA",1,408.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REFERAT",0,"HighF","LowA",1,345.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FERIEN",0,"LowF","LowA",2,418.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PASSION",1,"HighF","LowA",6,85.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHALE",1,"HighF","HighA",5,1811.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"GLOCKE",1,"HighF","LowA",6,1531.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SINFONIE",0,"HighF","LowA",1,244.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABSTURZ",1,"LowF","HighA",6,372.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABFAHRT",1,"LowF","HighA",6,1663.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HAHN",0,"LowF","HighA",1,1677.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"VORSICHT",0,"LowF","HighA",1,1374.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AGENT",1,"HighF","LowA",6,1845.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHWERT",0,"HighF","HighA",4,748.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SILBER",1,"LowF","HighA",1,306.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"RIVALE",0,"HighF","LowA",6,496.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MALARIA",1,"HighF","LowA",1,186.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"OSTERN",0,"LowF","LowA",1,371.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TRAGIK",1,"HighF","HighA",4,299.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"RAMPE",0,"HighF","LowA",3,1755.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"RASSE",0,"HighF","HighA",1,211.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PROGNOSE",1,"LowF","LowA",6,144.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PFLEGE",1,"LowF","HighA",6,565.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EIGENTUM",1,"LowF","LowA",1,280.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EINTRITT",0,"LowF","LowA",1,1510.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HEILUNG",0,"HighF","LowA",6,971.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FRIST",0,"LowF","LowA",2,906.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TATORT",1,"LowF","LowA",6,649.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KAKAO",1,"HighF","LowA",6,1820.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PARTY",0,"LowF","LowA",2,985.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"THEKE",0,"HighF","HighA",1,1431.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BARGELD",1,"LowF","LowA",1,1869.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KROKODIL",1,"HighF","HighA",6,1607,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PANZER",0,"LowF","LowA",5,1919.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FLAGGE",1,"LowF","HighA",5,1583,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PILGER",1,"HighF","LowA",4,369,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABSTIEG",1,"LowF","HighA",1,1943.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ABBRUCH",1,"LowF","LowA",1,1177,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"NAGEL",1,"LowF","LowA",5,1968,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"QUOTE",1,"LowF","LowA",6,819,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"KAMMER",0,"LowF","LowA",4,1714.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ZORN",0,"LowF","HighA",5,112.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"GEDULD",0,"LowF","HighA",6,1023.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"WELLE",0,"LowF","LowA",1,1664.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PECH",0,"LowF","HighA",1,1320.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"LUPE",1,"LowF","LowA",2,314.8,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DILEMMA",0,"LowF","LowA",3,144.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"VITAMIN",1,"HighF","HighA",1,1012.7,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ZUGABE",0,"HighF","HighA",5,1806.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHRECK",1,"HighF","LowA",5,1077.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MISSION",0,"LowF","LowA",2,382.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BOGEN",0,"LowF","HighA",1,1133.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MOTOR",1,"LowF","HighA",1,377.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ENKEL",1,"LowF","LowA",3,1276.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TUMOR",0,"HighF","LowA",4,1101.6,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"INSTINKT",0,"HighF","HighA",5,335.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DOSE",0,"HighF","HighA",6,124.5,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"HEIDE",1,"LowF","LowA",5,1795.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DUMMHEIT",1,"HighF","HighA",1,250.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MIMIK",0,"HighF","LowA",2,1377.4,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SEGEN",0,"LowF","LowA",1,697.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"STUFE",1,"LowF","LowA",3,1201.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"DIALEKT",0,"HighF","LowA",5,316.3,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"BENZIN",1,"LowF","HighA",6,1766.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"EKSTASE",1,"HighF","HighA",6,1264.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"TEPPICH",0,"LowF","HighA",2,875.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"SCHOCK",1,"LowF","HighA",6,766.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FILTER",0,"HighF","LowA",3,1317.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"REIZ",1,"LowF","LowA",2,529.2,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUFSTAND",1,"LowF","LowA",5,371.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"AUSDAUER",1,"HighF","LowA",2,1666,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"POINTE",0,"HighF","HighA",1,496.1,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PUPPE",0,"HighF","HighA",3,1956,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"MAGAZIN",1,"LowF","LowA",5,718.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"FLUT",0,"LowF","LowA",1,1025.9,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"PAPRIKA",0,"HighF","LowA",1,226,"Include"
"KFH2013_e1","KFH2013_e1_14",1,"ADLER",0,"LowF","HighA",1,901,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"OSTERN",0,"LowF","LowA",1,1873.7,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"WEHMUT",0,"HighF","LowA",2,1580.7,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"SCHMERZ",0,"LowF","HighA",1,842.6,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"AUSDAUER",1,"HighF","LowA",3,66.7,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"AFFEKT",1,"HighF","LowA",5,916.5,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"ZUGABE",0,"HighF","HighA",1,1235.6,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"FANTASIE",0,"LowF","HighA",2,1850.4,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"TANNE",1,"HighF","LowA",6,1021.5,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"TABLETT",1,"HighF","LowA",6,276.4,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"HOCHMUT",0,"HighF","HighA",3,1674.4,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"REVOLVER",1,"HighF","HighA",6,1467.4,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"REKORD",0,"LowF","LowA",2,416.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"SILBER",1,"LowF","HighA",4,689.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"KURVE",1,"LowF","HighA",6,1110.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"AUSFALL",1,"LowF","LowA",5,1652.2,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"UNRECHT",0,"LowF","HighA",1,1400.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"KONKURS",1,"LowF","HighA",6,1772.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"ABITUR",1,"LowF","LowA",2,1726.3,"Include"
"KFH2013_e1","KFH2013_e1_15",1,"BEFEHL",0,"LowF","HighA",2,1199.2,"Include"
