"exp","id","isold","rating","RT","excluding","trial"
"KL2012_e4","KL2012_e4_47",0,1,980,"Include",84
"KL2012_e4","KL2012_e4_47",1,6,1513,"Include",85
"KL2012_e4","KL2012_e4_47",0,4,1887,"Include",86
"KL2012_e4","KL2012_e4_47",0,1,2714,"Include",87
"KL2012_e4","KL2012_e4_47",1,5,1720,"Include",88
"KL2012_e4","KL2012_e4_47",1,5,1901,"Include",89
"KL2012_e4","KL2012_e4_47",0,6,620,"Include",90
"KL2012_e4","KL2012_e4_47",1,6,642,"Include",91
"KL2012_e4","KL2012_e4_47",0,2,1900,"Include",92
"KL2012_e4","KL2012_e4_47",0,2,833,"Include",93
"KL2012_e4","KL2012_e4_47",1,3,2986,"Include",94
"KL2012_e4","KL2012_e4_47",1,6,2338,"Include",95
"KL2012_e4","KL2012_e4_47",1,6,1070,"Include",96
"KL2012_e4","KL2012_e4_5",0,2,3555,"Include",1
"KL2012_e4","KL2012_e4_5",1,3,3789,"Include",2
"KL2012_e4","KL2012_e4_5",1,4,3749,"Include",3
"KL2012_e4","KL2012_e4_5",1,5,3484,"Include",4
"KL2012_e4","KL2012_e4_5",1,4,1939,"Include",5
"KL2012_e4","KL2012_e4_5",0,3,2265,"Include",6
"KL2012_e4","KL2012_e4_5",0,2,2457,"Include",7
"KL2012_e4","KL2012_e4_5",0,1,2950,"Include",8
"KL2012_e4","KL2012_e4_5",0,3,1693,"Include",9
"KL2012_e4","KL2012_e4_5",1,6,1210,"Include",10
"KL2012_e4","KL2012_e4_5",1,4,2080,"Include",11
"KL2012_e4","KL2012_e4_5",0,3,1265,"Include",12
"KL2012_e4","KL2012_e4_5",0,2,3233,"Include",13
"KL2012_e4","KL2012_e4_5",0,2,1655,"Include",14
"KL2012_e4","KL2012_e4_5",0,4,1917,"Include",15
"KL2012_e4","KL2012_e4_5",1,5,2272,"Include",16
"KL2012_e4","KL2012_e4_5",1,5,2228,"Include",17
"KL2012_e4","KL2012_e4_5",0,4,1349,"Include",18
"KL2012_e4","KL2012_e4_5",1,2,2996,"Include",19
"KL2012_e4","KL2012_e4_5",0,3,3075,"Include",20
"KL2012_e4","KL2012_e4_5",1,4,4126,"Include",21
"KL2012_e4","KL2012_e4_5",0,2,1720,"Include",22
"KL2012_e4","KL2012_e4_5",1,5,2019,"Include",23
"KL2012_e4","KL2012_e4_5",0,3,1464,"Include",24
"KL2012_e4","KL2012_e4_5",1,4,2312,"Include",25
"KL2012_e4","KL2012_e4_5",1,4,2095,"Include",26
"KL2012_e4","KL2012_e4_5",1,3,2873,"Include",27
"KL2012_e4","KL2012_e4_5",1,5,3085,"Include",28
"KL2012_e4","KL2012_e4_5",1,2,3120,"Include",29
"KL2012_e4","KL2012_e4_5",1,4,2090,"Include",30
"KL2012_e4","KL2012_e4_5",1,3,1831,"Include",31
"KL2012_e4","KL2012_e4_5",0,2,3063,"Include",32
"KL2012_e4","KL2012_e4_5",1,2,1527,"Include",33
"KL2012_e4","KL2012_e4_5",1,3,2465,"Include",34
"KL2012_e4","KL2012_e4_5",1,3,2409,"Include",35
"KL2012_e4","KL2012_e4_5",0,3,1622,"Include",36
"KL2012_e4","KL2012_e4_5",0,4,1630,"Include",37
"KL2012_e4","KL2012_e4_5",0,4,1314,"Include",38
"KL2012_e4","KL2012_e4_5",0,2,4661,"Include",39
"KL2012_e4","KL2012_e4_5",0,3,1490,"Include",40
"KL2012_e4","KL2012_e4_5",0,1,3743,"Include",41
"KL2012_e4","KL2012_e4_5",0,4,1991,"Include",42
"KL2012_e4","KL2012_e4_5",0,4,4198,"Include",43
"KL2012_e4","KL2012_e4_5",0,5,1725,"Include",44
"KL2012_e4","KL2012_e4_5",1,6,2432,"Include",45
"KL2012_e4","KL2012_e4_5",1,2,1879,"Include",46
"KL2012_e4","KL2012_e4_5",0,3,3625,"Include",47
"KL2012_e4","KL2012_e4_5",1,4,3121,"Include",48
"KL2012_e4","KL2012_e4_5",0,2,2195,"Include",49
"KL2012_e4","KL2012_e4_5",0,4,2931,"Include",50
"KL2012_e4","KL2012_e4_5",0,3,1976,"Include",51
"KL2012_e4","KL2012_e4_5",0,4,1133,"Include",52
"KL2012_e4","KL2012_e4_5",1,2,2530,"Include",53
"KL2012_e4","KL2012_e4_5",0,2,1903,"Include",54
"KL2012_e4","KL2012_e4_5",0,2,4263,"Include",55
"KL2012_e4","KL2012_e4_5",1,4,4230,"Include",56
"KL2012_e4","KL2012_e4_5",1,5,2086,"Include",57
"KL2012_e4","KL2012_e4_5",0,2,2248,"Include",58
"KL2012_e4","KL2012_e4_5",0,1,1429,"Include",59
"KL2012_e4","KL2012_e4_5",1,3,3796,"Include",60
"KL2012_e4","KL2012_e4_5",1,3,2198,"Include",61
"KL2012_e4","KL2012_e4_5",0,4,4889,"Include",62
"KL2012_e4","KL2012_e4_5",1,6,1370,"Include",63
"KL2012_e4","KL2012_e4_5",1,6,1696,"Include",64
"KL2012_e4","KL2012_e4_5",0,4,2725,"Include",65
"KL2012_e4","KL2012_e4_5",1,2,1567,"Include",66
"KL2012_e4","KL2012_e4_5",0,4,1074,"Include",67
"KL2012_e4","KL2012_e4_5",1,4,1724,"Include",68
"KL2012_e4","KL2012_e4_5",0,5,1471,"Include",69
"KL2012_e4","KL2012_e4_5",0,3,1556,"Include",70
"KL2012_e4","KL2012_e4_5",0,1,1318,"Include",71
"KL2012_e4","KL2012_e4_5",1,3,1777,"Include",72
"KL2012_e4","KL2012_e4_5",0,2,1246,"Include",73
"KL2012_e4","KL2012_e4_5",1,4,880,"Include",74
"KL2012_e4","KL2012_e4_5",0,3,4051,"Include",75
"KL2012_e4","KL2012_e4_5",1,5,1208,"Include",76
"KL2012_e4","KL2012_e4_5",0,2,2085,"Include",77
"KL2012_e4","KL2012_e4_5",0,3,2407,"Include",78
"KL2012_e4","KL2012_e4_5",1,3,1906,"Include",79
"KL2012_e4","KL2012_e4_5",0,1,2537,"Include",80
"KL2012_e4","KL2012_e4_5",1,3,2165,"Include",81
"KL2012_e4","KL2012_e4_5",0,3,1165,"Include",82
"KL2012_e4","KL2012_e4_5",1,3,1381,"Include",83
"KL2012_e4","KL2012_e4_5",1,2,1469,"Include",84
"KL2012_e4","KL2012_e4_5",1,2,1692,"Include",85
"KL2012_e4","KL2012_e4_5",0,2,2086,"Include",86
"KL2012_e4","KL2012_e4_5",0,2,1324,"Include",87
"KL2012_e4","KL2012_e4_5",1,2,1422,"Include",88
"KL2012_e4","KL2012_e4_5",0,3,1326,"Include",89
"KL2012_e4","KL2012_e4_5",1,4,1590,"Include",90
"KL2012_e4","KL2012_e4_5",1,5,1470,"Include",91
"KL2012_e4","KL2012_e4_5",0,3,1163,"Include",92
"KL2012_e4","KL2012_e4_5",1,4,1909,"Include",93
"KL2012_e4","KL2012_e4_5",1,4,1493,"Include",94
"KL2012_e4","KL2012_e4_5",1,3,1074,"Include",95
"KL2012_e4","KL2012_e4_5",1,5,2042,"Include",96
"KL2012_e4","KL2012_e4_51",1,3,5050,"Include",1
"KL2012_e4","KL2012_e4_51",1,6,4454,"Include",2
"KL2012_e4","KL2012_e4_51",0,2,2338,"Include",3
"KL2012_e4","KL2012_e4_51",1,6,2094,"Include",4
"KL2012_e4","KL2012_e4_51",1,6,1507,"Include",5
"KL2012_e4","KL2012_e4_51",0,1,2298,"Include",6
"KL2012_e4","KL2012_e4_51",0,2,1767,"Include",7
"KL2012_e4","KL2012_e4_51",1,6,1763,"Include",8
"KL2012_e4","KL2012_e4_51",1,6,1101,"Include",9
"KL2012_e4","KL2012_e4_51",0,2,1661,"Include",10
"KL2012_e4","KL2012_e4_51",0,2,1363,"Include",11
"KL2012_e4","KL2012_e4_51",0,2,1454,"Include",12
"KL2012_e4","KL2012_e4_51",0,3,2874,"Include",13
"KL2012_e4","KL2012_e4_51",0,1,1860,"Include",14
"KL2012_e4","KL2012_e4_51",0,2,2691,"Include",15
"KL2012_e4","KL2012_e4_51",1,6,1408,"Include",16
"KL2012_e4","KL2012_e4_51",0,4,3284,"Include",17
"KL2012_e4","KL2012_e4_51",0,4,1584,"Include",18
"KL2012_e4","KL2012_e4_51",1,6,1224,"Include",19
"KL2012_e4","KL2012_e4_51",0,2,1519,"Include",20
"KL2012_e4","KL2012_e4_51",1,5,1609,"Include",21
"KL2012_e4","KL2012_e4_51",1,6,1014,"Include",22
"KL2012_e4","KL2012_e4_51",1,6,1050,"Include",23
"KL2012_e4","KL2012_e4_51",1,2,2255,"Include",24
"KL2012_e4","KL2012_e4_51",0,4,2028,"Include",25
"KL2012_e4","KL2012_e4_51",0,3,1531,"Include",26
"KL2012_e4","KL2012_e4_51",0,3,1424,"Include",27
"KL2012_e4","KL2012_e4_51",0,5,1511,"Include",28
"KL2012_e4","KL2012_e4_51",0,5,1142,"Include",29
"KL2012_e4","KL2012_e4_51",1,6,1270,"Include",30
"KL2012_e4","KL2012_e4_51",0,2,2133,"Include",31
"KL2012_e4","KL2012_e4_51",1,6,1242,"Include",32
"KL2012_e4","KL2012_e4_51",1,6,964,"Include",33
"KL2012_e4","KL2012_e4_51",1,3,1694,"Include",34
"KL2012_e4","KL2012_e4_51",0,1,2075,"Include",35
"KL2012_e4","KL2012_e4_51",0,2,1916,"Include",36
"KL2012_e4","KL2012_e4_51",1,6,2198,"Include",37
"KL2012_e4","KL2012_e4_51",0,3,2431,"Include",38
"KL2012_e4","KL2012_e4_51",1,6,1242,"Include",39
"KL2012_e4","KL2012_e4_51",1,6,1124,"Include",40
"KL2012_e4","KL2012_e4_51",1,6,694,"Include",41
"KL2012_e4","KL2012_e4_51",1,6,683,"Include",42
"KL2012_e4","KL2012_e4_51",0,4,1725,"Include",43
"KL2012_e4","KL2012_e4_51",0,3,1546,"Include",44
"KL2012_e4","KL2012_e4_51",1,5,1249,"Include",45
"KL2012_e4","KL2012_e4_51",1,6,1094,"Include",46
"KL2012_e4","KL2012_e4_51",1,6,1779,"Include",47
"KL2012_e4","KL2012_e4_51",0,3,1417,"Include",48
"KL2012_e4","KL2012_e4_51",0,3,1231,"Include",49
"KL2012_e4","KL2012_e4_51",1,3,750,"Include",50
"KL2012_e4","KL2012_e4_51",1,6,1109,"Include",51
"KL2012_e4","KL2012_e4_51",0,2,2949,"Include",52
"KL2012_e4","KL2012_e4_51",1,6,1300,"Include",53
"KL2012_e4","KL2012_e4_51",1,5,1387,"Include",54
"KL2012_e4","KL2012_e4_51",1,6,1515,"Include",55
"KL2012_e4","KL2012_e4_51",0,5,1940,"Include",56
"KL2012_e4","KL2012_e4_51",0,2,1580,"Include",57
"KL2012_e4","KL2012_e4_51",1,5,1523,"Include",58
"KL2012_e4","KL2012_e4_51",0,2,1333,"Include",59
"KL2012_e4","KL2012_e4_51",1,6,1170,"Include",60
"KL2012_e4","KL2012_e4_51",1,6,895,"Include",61
"KL2012_e4","KL2012_e4_51",1,3,3131,"Include",62
"KL2012_e4","KL2012_e4_51",1,6,1080,"Include",63
"KL2012_e4","KL2012_e4_51",1,6,922,"Include",64
"KL2012_e4","KL2012_e4_51",0,2,2828,"Include",65
"KL2012_e4","KL2012_e4_51",1,2,1523,"Include",66
"KL2012_e4","KL2012_e4_51",0,5,1453,"Include",67
"KL2012_e4","KL2012_e4_51",1,4,1522,"Include",68
"KL2012_e4","KL2012_e4_51",0,1,1132,"Include",69
"KL2012_e4","KL2012_e4_51",0,2,2528,"Include",70
"KL2012_e4","KL2012_e4_51",0,3,1437,"Include",71
"KL2012_e4","KL2012_e4_51",0,3,1278,"Include",72
"KL2012_e4","KL2012_e4_51",0,3,905,"Include",73
"KL2012_e4","KL2012_e4_51",1,6,1392,"Include",74
"KL2012_e4","KL2012_e4_51",0,4,1282,"Include",75
"KL2012_e4","KL2012_e4_51",0,2,1932,"Include",76
"KL2012_e4","KL2012_e4_51",1,6,1121,"Include",77
"KL2012_e4","KL2012_e4_51",0,2,1491,"Include",78
"KL2012_e4","KL2012_e4_51",0,6,1256,"Include",79
"KL2012_e4","KL2012_e4_51",0,5,1189,"Include",80
"KL2012_e4","KL2012_e4_51",1,2,1251,"Include",81
"KL2012_e4","KL2012_e4_51",0,2,1240,"Include",82
"KL2012_e4","KL2012_e4_51",0,2,987,"Include",83
"KL2012_e4","KL2012_e4_51",1,6,1243,"Include",84
"KL2012_e4","KL2012_e4_51",1,5,1716,"Include",85
"KL2012_e4","KL2012_e4_51",0,3,1758,"Include",86
"KL2012_e4","KL2012_e4_51",0,4,1464,"Include",87
"KL2012_e4","KL2012_e4_51",1,5,1119,"Include",88
"KL2012_e4","KL2012_e4_51",1,3,8736,"Include",89
"KL2012_e4","KL2012_e4_51",1,3,7627,"Include",90
"KL2012_e4","KL2012_e4_51",1,3,1322,"Include",91
"KL2012_e4","KL2012_e4_51",0,2,1371,"Include",92
"KL2012_e4","KL2012_e4_51",1,3,928,"Include",93
"KL2012_e4","KL2012_e4_51",0,5,2189,"Include",94
"KL2012_e4","KL2012_e4_51",1,6,1940,"Include",95
"KL2012_e4","KL2012_e4_51",0,4,1411,"Include",96
"KL2012_e4","KL2012_e4_52",0,1,4366,"Include",1
"KL2012_e4","KL2012_e4_52",1,2,2845,"Include",2
"KL2012_e4","KL2012_e4_52",1,2,2054,"Include",3
"KL2012_e4","KL2012_e4_52",0,2,593,"Include",4
"KL2012_e4","KL2012_e4_52",1,6,3068,"Include",5
"KL2012_e4","KL2012_e4_52",0,2,4572,"Include",6
"KL2012_e4","KL2012_e4_52",1,1,1696,"Include",7
"KL2012_e4","KL2012_e4_52",0,1,951,"Include",8
"KL2012_e4","KL2012_e4_52",1,6,3684,"Include",9
"KL2012_e4","KL2012_e4_52",0,1,1515,"Include",10
"KL2012_e4","KL2012_e4_52",1,1,2046,"Include",11
"KL2012_e4","KL2012_e4_52",0,1,1792,"Include",12
"KL2012_e4","KL2012_e4_52",0,1,1117,"Include",13
"KL2012_e4","KL2012_e4_52",0,1,810,"Include",14
"KL2012_e4","KL2012_e4_52",0,1,640,"Include",15
"KL2012_e4","KL2012_e4_52",1,1,633,"Include",16
"KL2012_e4","KL2012_e4_52",1,1,662,"Include",17
"KL2012_e4","KL2012_e4_52",1,2,1664,"Include",18
"KL2012_e4","KL2012_e4_52",0,1,1893,"Include",19
"KL2012_e4","KL2012_e4_52",0,1,860,"Include",20
"KL2012_e4","KL2012_e4_52",0,1,816,"Include",21
"KL2012_e4","KL2012_e4_52",1,1,821,"Include",22
"KL2012_e4","KL2012_e4_52",1,1,972,"Include",23
"KL2012_e4","KL2012_e4_52",0,1,901,"Include",24
"KL2012_e4","KL2012_e4_52",1,2,3470,"Include",25
"KL2012_e4","KL2012_e4_52",0,3,2054,"Include",26
"KL2012_e4","KL2012_e4_52",0,1,1376,"Include",27
"KL2012_e4","KL2012_e4_52",0,1,1734,"Include",28
"KL2012_e4","KL2012_e4_52",1,2,2636,"Include",29
"KL2012_e4","KL2012_e4_52",1,2,783,"Include",30
"KL2012_e4","KL2012_e4_52",1,2,950,"Include",31
"KL2012_e4","KL2012_e4_52",1,2,829,"Include",32
"KL2012_e4","KL2012_e4_52",0,5,4485,"Include",33
"KL2012_e4","KL2012_e4_52",0,2,2118,"Include",34
"KL2012_e4","KL2012_e4_52",1,2,1533,"Include",35
"KL2012_e4","KL2012_e4_52",0,2,676,"Include",36
"KL2012_e4","KL2012_e4_52",1,6,2406,"Include",37
"KL2012_e4","KL2012_e4_52",0,2,2049,"Include",38
"KL2012_e4","KL2012_e4_52",0,2,2344,"Include",39
"KL2012_e4","KL2012_e4_52",1,6,2665,"Include",40
"KL2012_e4","KL2012_e4_52",1,1,4719,"Include",41
"KL2012_e4","KL2012_e4_52",1,6,2574,"Include",42
"KL2012_e4","KL2012_e4_52",0,2,5443,"Include",43
"KL2012_e4","KL2012_e4_52",0,4,4716,"Include",44
"KL2012_e4","KL2012_e4_52",0,2,1913,"Include",45
"KL2012_e4","KL2012_e4_52",0,3,5015,"Include",46
"KL2012_e4","KL2012_e4_52",1,6,2447,"Include",47
"KL2012_e4","KL2012_e4_52",1,6,1018,"Include",48
"KL2012_e4","KL2012_e4_52",1,3,3582,"Include",49
"KL2012_e4","KL2012_e4_52",1,2,1707,"Include",50
"KL2012_e4","KL2012_e4_52",1,2,1098,"Include",51
"KL2012_e4","KL2012_e4_52",1,2,542,"Include",52
"KL2012_e4","KL2012_e4_52",0,2,662,"Include",53
"KL2012_e4","KL2012_e4_52",0,2,585,"Include",54
"KL2012_e4","KL2012_e4_52",1,6,1625,"Include",55
"KL2012_e4","KL2012_e4_52",0,2,1346,"Include",56
"KL2012_e4","KL2012_e4_52",1,2,892,"Include",57
"KL2012_e4","KL2012_e4_52",1,6,1694,"Include",58
"KL2012_e4","KL2012_e4_52",1,4,2132,"Include",59
"KL2012_e4","KL2012_e4_52",0,2,1547,"Include",60
"KL2012_e4","KL2012_e4_52",1,2,612,"Include",61
"KL2012_e4","KL2012_e4_52",1,2,1962,"Include",62
"KL2012_e4","KL2012_e4_52",0,4,2900,"Include",63
"KL2012_e4","KL2012_e4_52",1,5,2180,"Include",64
"KL2012_e4","KL2012_e4_52",1,2,1724,"Include",65
"KL2012_e4","KL2012_e4_52",0,2,1443,"Include",66
"KL2012_e4","KL2012_e4_52",1,2,2008,"Include",67
"KL2012_e4","KL2012_e4_52",0,4,5060,"Include",68
"KL2012_e4","KL2012_e4_52",1,4,5842,"Include",69
"KL2012_e4","KL2012_e4_52",0,2,1592,"Include",70
"KL2012_e4","KL2012_e4_52",1,5,3427,"Include",71
"KL2012_e4","KL2012_e4_52",0,2,1595,"Include",72
"KL2012_e4","KL2012_e4_52",0,2,763,"Include",73
"KL2012_e4","KL2012_e4_52",0,2,1428,"Include",74
"KL2012_e4","KL2012_e4_52",1,6,1613,"Include",75
"KL2012_e4","KL2012_e4_52",0,2,2298,"Include",76
"KL2012_e4","KL2012_e4_52",1,5,1858,"Include",77
"KL2012_e4","KL2012_e4_52",1,2,1690,"Include",78
"KL2012_e4","KL2012_e4_52",0,2,1356,"Include",79
"KL2012_e4","KL2012_e4_52",1,2,2098,"Include",80
"KL2012_e4","KL2012_e4_52",1,4,2366,"Include",81
"KL2012_e4","KL2012_e4_52",0,3,4474,"Include",82
"KL2012_e4","KL2012_e4_52",0,3,1211,"Include",83
"KL2012_e4","KL2012_e4_52",0,2,3927,"Include",84
"KL2012_e4","KL2012_e4_52",1,4,3149,"Include",85
"KL2012_e4","KL2012_e4_52",0,2,2002,"Include",86
"KL2012_e4","KL2012_e4_52",1,2,1110,"Include",87
"KL2012_e4","KL2012_e4_52",0,2,606,"Include",88
"KL2012_e4","KL2012_e4_52",1,2,624,"Include",89
"KL2012_e4","KL2012_e4_52",0,2,1474,"Include",90
"KL2012_e4","KL2012_e4_52",0,2,686,"Include",91
"KL2012_e4","KL2012_e4_52",0,2,543,"Include",92
"KL2012_e4","KL2012_e4_52",0,2,579,"Include",93
"KL2012_e4","KL2012_e4_52",0,2,694,"Include",94
"KL2012_e4","KL2012_e4_52",1,2,509,"Include",95
"KL2012_e4","KL2012_e4_52",1,6,1555,"Include",96
"KL2012_e4","KL2012_e4_53",1,1,2314,"Include",1
"KL2012_e4","KL2012_e4_53",1,6,2739,"Include",2
"KL2012_e4","KL2012_e4_53",1,6,1715,"Include",3
"KL2012_e4","KL2012_e4_53",1,6,1316,"Include",4
"KL2012_e4","KL2012_e4_53",1,6,1110,"Include",5
"KL2012_e4","KL2012_e4_53",0,1,1689,"Include",6
"KL2012_e4","KL2012_e4_53",0,1,2669,"Include",7
"KL2012_e4","KL2012_e4_53",0,1,2932,"Include",8
"KL2012_e4","KL2012_e4_53",1,2,6599,"Include",9
"KL2012_e4","KL2012_e4_53",1,6,2529,"Include",10
"KL2012_e4","KL2012_e4_53",0,1,2197,"Include",11
"KL2012_e4","KL2012_e4_53",1,6,1527,"Include",12
"KL2012_e4","KL2012_e4_53",1,6,1060,"Include",13
"KL2012_e4","KL2012_e4_53",1,6,1875,"Include",14
"KL2012_e4","KL2012_e4_53",1,6,1469,"Include",15
"KL2012_e4","KL2012_e4_53",1,6,853,"Include",16
"KL2012_e4","KL2012_e4_53",1,6,585,"Include",17
"KL2012_e4","KL2012_e4_53",0,2,2225,"Include",18
"KL2012_e4","KL2012_e4_53",0,2,1264,"Include",19
"KL2012_e4","KL2012_e4_53",0,2,1111,"Include",20
"KL2012_e4","KL2012_e4_53",0,1,2815,"Include",21
"KL2012_e4","KL2012_e4_53",0,1,884,"Include",22
"KL2012_e4","KL2012_e4_53",0,1,685,"Include",23
"KL2012_e4","KL2012_e4_53",0,1,706,"Include",24
"KL2012_e4","KL2012_e4_53",1,6,1250,"Include",25
"KL2012_e4","KL2012_e4_53",0,1,1318,"Include",26
"KL2012_e4","KL2012_e4_53",0,1,1216,"Include",27
"KL2012_e4","KL2012_e4_53",1,6,1110,"Include",28
"KL2012_e4","KL2012_e4_53",1,2,2924,"Include",29
"KL2012_e4","KL2012_e4_53",0,2,1278,"Include",30
"KL2012_e4","KL2012_e4_53",1,6,993,"Include",31
"KL2012_e4","KL2012_e4_53",0,1,1546,"Include",32
"KL2012_e4","KL2012_e4_53",1,6,962,"Include",33
"KL2012_e4","KL2012_e4_53",1,6,916,"Include",34
"KL2012_e4","KL2012_e4_53",1,1,1542,"Include",35
"KL2012_e4","KL2012_e4_53",0,2,2141,"Include",36
"KL2012_e4","KL2012_e4_53",1,6,1317,"Include",37
"KL2012_e4","KL2012_e4_53",0,1,1054,"Include",38
"KL2012_e4","KL2012_e4_53",1,6,1724,"Include",39
"KL2012_e4","KL2012_e4_53",1,1,1477,"Include",40
"KL2012_e4","KL2012_e4_53",0,2,1679,"Include",41
"KL2012_e4","KL2012_e4_53",0,2,1186,"Include",42
"KL2012_e4","KL2012_e4_53",0,2,1352,"Include",43
"KL2012_e4","KL2012_e4_53",0,1,1259,"Include",44
"KL2012_e4","KL2012_e4_53",1,6,1058,"Include",45
"KL2012_e4","KL2012_e4_53",0,2,1050,"Include",46
"KL2012_e4","KL2012_e4_53",0,2,1174,"Include",47
"KL2012_e4","KL2012_e4_53",1,2,3347,"Include",48
"KL2012_e4","KL2012_e4_53",1,6,4770,"Include",49
"KL2012_e4","KL2012_e4_53",0,1,1157,"Include",50
"KL2012_e4","KL2012_e4_53",1,1,1120,"Include",51
"KL2012_e4","KL2012_e4_53",1,1,1418,"Include",52
"KL2012_e4","KL2012_e4_53",0,1,2750,"Include",53
"KL2012_e4","KL2012_e4_53",0,1,1086,"Include",54
"KL2012_e4","KL2012_e4_53",1,6,1394,"Include",55
"KL2012_e4","KL2012_e4_53",0,2,1188,"Include",56
"KL2012_e4","KL2012_e4_53",1,6,1580,"Include",57
"KL2012_e4","KL2012_e4_53",1,6,1244,"Include",58
"KL2012_e4","KL2012_e4_53",0,1,965,"Include",59
"KL2012_e4","KL2012_e4_53",1,1,1722,"Include",60
"KL2012_e4","KL2012_e4_53",0,1,1052,"Include",61
"KL2012_e4","KL2012_e4_53",0,1,1297,"Include",62
"KL2012_e4","KL2012_e4_53",0,1,3038,"Include",63
"KL2012_e4","KL2012_e4_53",1,6,1935,"Include",64
"KL2012_e4","KL2012_e4_53",0,1,1052,"Include",65
"KL2012_e4","KL2012_e4_53",1,2,2256,"Include",66
"KL2012_e4","KL2012_e4_53",0,1,1765,"Include",67
"KL2012_e4","KL2012_e4_53",1,6,1119,"Include",68
"KL2012_e4","KL2012_e4_53",0,1,2096,"Include",69
"KL2012_e4","KL2012_e4_53",0,2,8076,"Include",70
"KL2012_e4","KL2012_e4_53",1,6,1357,"Include",71
"KL2012_e4","KL2012_e4_53",1,2,3375,"Include",72
"KL2012_e4","KL2012_e4_53",0,2,1955,"Include",73
"KL2012_e4","KL2012_e4_53",0,4,4204,"Include",74
"KL2012_e4","KL2012_e4_53",1,1,1897,"Include",75
"KL2012_e4","KL2012_e4_53",0,4,6373,"Include",76
"KL2012_e4","KL2012_e4_53",0,2,4704,"Include",77
"KL2012_e4","KL2012_e4_53",0,1,1334,"Include",78
"KL2012_e4","KL2012_e4_53",1,6,1515,"Include",79
"KL2012_e4","KL2012_e4_53",0,4,2709,"Include",80
"KL2012_e4","KL2012_e4_53",0,1,1652,"Include",81
"KL2012_e4","KL2012_e4_53",0,2,2281,"Include",82
"KL2012_e4","KL2012_e4_53",1,6,1562,"Include",83
"KL2012_e4","KL2012_e4_53",1,2,2093,"Include",84
"KL2012_e4","KL2012_e4_53",1,4,2049,"Include",85
"KL2012_e4","KL2012_e4_53",1,1,2222,"Include",86
"KL2012_e4","KL2012_e4_53",0,1,1085,"Include",87
"KL2012_e4","KL2012_e4_53",1,6,1183,"Include",88
"KL2012_e4","KL2012_e4_53",1,2,1998,"Include",89
"KL2012_e4","KL2012_e4_53",0,1,1161,"Include",90
"KL2012_e4","KL2012_e4_53",1,4,3018,"Include",91
"KL2012_e4","KL2012_e4_53",0,2,1841,"Include",92
"KL2012_e4","KL2012_e4_53",1,2,2283,"Include",93
"KL2012_e4","KL2012_e4_53",0,1,1021,"Include",94
"KL2012_e4","KL2012_e4_53",0,1,1348,"Include",95
"KL2012_e4","KL2012_e4_53",1,4,2236,"Include",96
"KL2012_e4","KL2012_e4_54",0,1,3711,"Include",1
"KL2012_e4","KL2012_e4_54",1,3,3469,"Include",2
"KL2012_e4","KL2012_e4_54",0,2,1814,"Include",3
"KL2012_e4","KL2012_e4_54",1,6,3408,"Include",4
"KL2012_e4","KL2012_e4_54",1,6,1213,"Include",5
"KL2012_e4","KL2012_e4_54",0,3,3930,"Include",6
"KL2012_e4","KL2012_e4_54",0,1,1966,"Include",7
"KL2012_e4","KL2012_e4_54",1,4,2910,"Include",8
"KL2012_e4","KL2012_e4_54",0,1,1195,"Include",9
"KL2012_e4","KL2012_e4_54",0,1,783,"Include",10
"KL2012_e4","KL2012_e4_54",1,6,4765,"Include",11
"KL2012_e4","KL2012_e4_54",1,3,2122,"Include",12
"KL2012_e4","KL2012_e4_54",0,2,1058,"Include",13
"KL2012_e4","KL2012_e4_54",0,5,2856,"Include",14
"KL2012_e4","KL2012_e4_54",0,1,1507,"Include",15
"KL2012_e4","KL2012_e4_54",1,3,3517,"Include",16
"KL2012_e4","KL2012_e4_54",1,6,2541,"Include",17
"KL2012_e4","KL2012_e4_54",1,3,2846,"Include",18
"KL2012_e4","KL2012_e4_54",1,4,1750,"Include",19
"KL2012_e4","KL2012_e4_54",0,2,1486,"Include",20
"KL2012_e4","KL2012_e4_54",1,4,2120,"Include",21
"KL2012_e4","KL2012_e4_54",1,5,1845,"Include",22
"KL2012_e4","KL2012_e4_54",1,6,1601,"Include",23
"KL2012_e4","KL2012_e4_54",1,6,1133,"Include",24
"KL2012_e4","KL2012_e4_54",0,2,3450,"Include",25
"KL2012_e4","KL2012_e4_54",0,2,1283,"Include",26
"KL2012_e4","KL2012_e4_54",1,4,2288,"Include",27
"KL2012_e4","KL2012_e4_54",0,4,1980,"Include",28
"KL2012_e4","KL2012_e4_54",1,5,1721,"Include",29
"KL2012_e4","KL2012_e4_54",1,4,3475,"Include",30
"KL2012_e4","KL2012_e4_54",0,2,1227,"Include",31
"KL2012_e4","KL2012_e4_54",1,6,1979,"Include",32
"KL2012_e4","KL2012_e4_54",0,5,1717,"Include",33
"KL2012_e4","KL2012_e4_54",1,4,2610,"Include",34
"KL2012_e4","KL2012_e4_54",0,3,2417,"Include",35
"KL2012_e4","KL2012_e4_54",1,3,1703,"Include",36
"KL2012_e4","KL2012_e4_54",1,5,1873,"Include",37
"KL2012_e4","KL2012_e4_54",0,3,3778,"Include",38
"KL2012_e4","KL2012_e4_54",0,2,3083,"Include",39
"KL2012_e4","KL2012_e4_54",1,6,1680,"Include",40
"KL2012_e4","KL2012_e4_54",0,2,3865,"Include",41
