"exp","id","trial","isold","condition1","rating","excluding"
"TR2017_e1","TR2017_e1_69",113,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",114,1,"ScaleLength100",102,"Include"
"TR2017_e1","TR2017_e1_69",115,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",116,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",117,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",118,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",119,0,"ScaleLength100",35,"Include"
"TR2017_e1","TR2017_e1_69",120,0,"ScaleLength100",99,"Include"
"TR2017_e1","TR2017_e1_69",121,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",122,1,"ScaleLength100",156,"Include"
"TR2017_e1","TR2017_e1_69",123,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",124,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",125,0,"ScaleLength100",89,"Include"
"TR2017_e1","TR2017_e1_69",126,0,"ScaleLength100",67,"Include"
"TR2017_e1","TR2017_e1_69",127,1,"ScaleLength100",190,"Include"
"TR2017_e1","TR2017_e1_69",128,1,"ScaleLength100",189,"Include"
"TR2017_e1","TR2017_e1_69",129,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",130,0,"ScaleLength100",92,"Include"
"TR2017_e1","TR2017_e1_69",131,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",132,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",133,0,"ScaleLength100",78,"Include"
"TR2017_e1","TR2017_e1_69",134,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",135,0,"ScaleLength100",99,"Include"
"TR2017_e1","TR2017_e1_69",136,1,"ScaleLength100",145,"Include"
"TR2017_e1","TR2017_e1_69",137,1,"ScaleLength100",190,"Include"
"TR2017_e1","TR2017_e1_69",138,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",139,1,"ScaleLength100",200,"Include"
"TR2017_e1","TR2017_e1_69",140,1,"ScaleLength100",134,"Include"
"TR2017_e1","TR2017_e1_69",141,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",142,1,"ScaleLength100",134,"Include"
"TR2017_e1","TR2017_e1_69",143,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",144,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",145,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",146,0,"ScaleLength100",56,"Include"
"TR2017_e1","TR2017_e1_69",147,1,"ScaleLength100",154,"Include"
"TR2017_e1","TR2017_e1_69",148,0,"ScaleLength100",78,"Include"
"TR2017_e1","TR2017_e1_69",149,0,"ScaleLength100",12,"Include"
"TR2017_e1","TR2017_e1_69",150,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",151,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",152,1,"ScaleLength100",189,"Include"
"TR2017_e1","TR2017_e1_69",153,0,"ScaleLength100",12,"Include"
"TR2017_e1","TR2017_e1_69",154,0,"ScaleLength100",12,"Include"
"TR2017_e1","TR2017_e1_69",155,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",156,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",157,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",158,1,"ScaleLength100",190,"Include"
"TR2017_e1","TR2017_e1_69",159,1,"ScaleLength100",157,"Include"
"TR2017_e1","TR2017_e1_69",160,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",161,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",162,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",163,1,"ScaleLength100",156,"Include"
"TR2017_e1","TR2017_e1_69",164,1,"ScaleLength100",189,"Include"
"TR2017_e1","TR2017_e1_69",165,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",166,0,"ScaleLength100",24,"Include"
"TR2017_e1","TR2017_e1_69",167,0,"ScaleLength100",56,"Include"
"TR2017_e1","TR2017_e1_69",168,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",169,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",170,1,"ScaleLength100",189,"Include"
"TR2017_e1","TR2017_e1_69",171,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",172,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",173,1,"ScaleLength100",177,"Include"
"TR2017_e1","TR2017_e1_69",174,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",175,1,"ScaleLength100",156,"Include"
"TR2017_e1","TR2017_e1_69",176,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",177,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",178,0,"ScaleLength100",56,"Include"
"TR2017_e1","TR2017_e1_69",179,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",180,1,"ScaleLength100",156,"Include"
"TR2017_e1","TR2017_e1_69",181,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",182,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",183,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",184,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",185,1,"ScaleLength100",145,"Include"
"TR2017_e1","TR2017_e1_69",186,0,"ScaleLength100",45,"Include"
"TR2017_e1","TR2017_e1_69",187,1,"ScaleLength100",189,"Include"
"TR2017_e1","TR2017_e1_69",188,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",189,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",190,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",191,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",192,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",193,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_69",194,0,"ScaleLength100",94,"Include"
"TR2017_e1","TR2017_e1_69",195,1,"ScaleLength100",190,"Include"
"TR2017_e1","TR2017_e1_69",196,0,"ScaleLength100",23,"Include"
"TR2017_e1","TR2017_e1_69",197,0,"ScaleLength100",34,"Include"
"TR2017_e1","TR2017_e1_69",198,1,"ScaleLength100",190,"Include"
"TR2017_e1","TR2017_e1_69",199,1,"ScaleLength100",178,"Include"
"TR2017_e1","TR2017_e1_69",200,1,"ScaleLength100",167,"Include"
"TR2017_e1","TR2017_e1_70",1,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",2,0,"ScaleLength20",16,"Include"
"TR2017_e1","TR2017_e1_70",3,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",4,0,"ScaleLength20",14,"Include"
"TR2017_e1","TR2017_e1_70",5,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",6,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",7,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",8,1,"ScaleLength20",30,"Include"
"TR2017_e1","TR2017_e1_70",9,1,"ScaleLength20",30,"Include"
"TR2017_e1","TR2017_e1_70",10,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",11,1,"ScaleLength20",40,"Include"
"TR2017_e1","TR2017_e1_70",12,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",13,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",14,1,"ScaleLength20",26,"Include"
"TR2017_e1","TR2017_e1_70",15,0,"ScaleLength20",8,"Include"
"TR2017_e1","TR2017_e1_70",16,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",17,0,"ScaleLength20",15,"Include"
"TR2017_e1","TR2017_e1_70",18,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",19,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",20,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",21,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",22,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",23,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",24,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",25,1,"ScaleLength20",30,"Include"
"TR2017_e1","TR2017_e1_70",26,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",27,0,"ScaleLength20",8,"Include"
"TR2017_e1","TR2017_e1_70",28,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",29,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",30,0,"ScaleLength20",14,"Include"
"TR2017_e1","TR2017_e1_70",31,1,"ScaleLength20",28,"Include"
"TR2017_e1","TR2017_e1_70",32,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",33,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",34,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",35,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",36,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",37,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",38,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",39,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",40,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",41,1,"ScaleLength20",23,"Include"
"TR2017_e1","TR2017_e1_70",42,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",43,0,"ScaleLength20",13,"Include"
"TR2017_e1","TR2017_e1_70",44,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",45,0,"ScaleLength20",13,"Include"
"TR2017_e1","TR2017_e1_70",46,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",47,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",48,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",49,1,"ScaleLength20",27,"Include"
"TR2017_e1","TR2017_e1_70",50,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",51,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",52,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",53,1,"ScaleLength20",40,"Include"
"TR2017_e1","TR2017_e1_70",54,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",55,1,"ScaleLength20",28,"Include"
"TR2017_e1","TR2017_e1_70",56,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",57,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",58,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",59,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",60,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",61,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",62,1,"ScaleLength20",40,"Include"
"TR2017_e1","TR2017_e1_70",63,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",64,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",65,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",66,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",67,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",68,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",69,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",70,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",71,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",72,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",73,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",74,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",75,1,"ScaleLength20",39,"Include"
"TR2017_e1","TR2017_e1_70",76,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",77,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",78,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",79,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",80,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",81,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",82,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",83,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",84,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",85,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",86,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",87,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",88,1,"ScaleLength20",39,"Include"
"TR2017_e1","TR2017_e1_70",89,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",90,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",91,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",92,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",93,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",94,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",95,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",96,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",97,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",98,1,"ScaleLength20",26,"Include"
"TR2017_e1","TR2017_e1_70",99,1,"ScaleLength20",28,"Include"
"TR2017_e1","TR2017_e1_70",100,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",101,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",102,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",103,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",104,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",105,0,"ScaleLength20",17,"Include"
"TR2017_e1","TR2017_e1_70",106,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",107,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",108,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",109,1,"ScaleLength20",28,"Include"
"TR2017_e1","TR2017_e1_70",110,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",111,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",112,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",113,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",114,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",115,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",116,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",117,0,"ScaleLength20",16,"Include"
"TR2017_e1","TR2017_e1_70",118,0,"ScaleLength20",8,"Include"
"TR2017_e1","TR2017_e1_70",119,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",120,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",121,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",122,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",123,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",124,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",125,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",126,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",127,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",128,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",129,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",130,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",131,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",132,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",133,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",134,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",135,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",136,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",137,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",138,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",139,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",140,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",141,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",142,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",143,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",144,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",145,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",146,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",147,1,"ScaleLength20",30,"Include"
"TR2017_e1","TR2017_e1_70",148,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",149,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",150,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",151,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",152,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",153,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",154,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",155,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",156,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",157,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",158,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",159,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",160,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",161,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",162,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",163,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",164,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",165,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",166,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",167,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",168,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",169,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",170,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",171,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",172,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",173,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",174,0,"ScaleLength20",14,"Include"
"TR2017_e1","TR2017_e1_70",175,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",176,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",177,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",178,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",179,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",180,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",181,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",182,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",183,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",184,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",185,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",186,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",187,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",188,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",189,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",190,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",191,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",192,1,"ScaleLength20",30,"Include"
"TR2017_e1","TR2017_e1_70",193,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",194,0,"ScaleLength20",13,"Include"
"TR2017_e1","TR2017_e1_70",195,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",196,1,"ScaleLength20",38,"Include"
"TR2017_e1","TR2017_e1_70",197,0,"ScaleLength20",1,"Include"
"TR2017_e1","TR2017_e1_70",198,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",199,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",200,1,"ScaleLength20",39,"Include"
"TR2017_e1","TR2017_e1_70",1,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",2,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",3,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",4,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",5,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",6,0,"ScaleLength20",8,"Include"
"TR2017_e1","TR2017_e1_70",7,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",8,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",9,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",10,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",11,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",12,0,"ScaleLength20",8,"Include"
"TR2017_e1","TR2017_e1_70",13,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",14,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",15,0,"ScaleLength20",13,"Include"
"TR2017_e1","TR2017_e1_70",16,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",17,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",18,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",19,1,"ScaleLength20",35,"Include"
"TR2017_e1","TR2017_e1_70",20,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",21,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",22,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",23,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",24,0,"ScaleLength20",4,"Include"
"TR2017_e1","TR2017_e1_70",25,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",26,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",27,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",28,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",29,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",30,1,"ScaleLength20",27,"Include"
"TR2017_e1","TR2017_e1_70",31,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",32,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",33,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",34,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",35,0,"ScaleLength20",17,"Include"
"TR2017_e1","TR2017_e1_70",36,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",37,1,"ScaleLength20",31,"Include"
"TR2017_e1","TR2017_e1_70",38,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",39,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",40,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",41,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",42,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",43,0,"ScaleLength20",2,"Include"
"TR2017_e1","TR2017_e1_70",44,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",45,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",46,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",47,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",48,0,"ScaleLength20",7,"Include"
"TR2017_e1","TR2017_e1_70",49,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",50,1,"ScaleLength20",34,"Include"
"TR2017_e1","TR2017_e1_70",51,0,"ScaleLength20",16,"Include"
"TR2017_e1","TR2017_e1_70",52,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",53,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",54,0,"ScaleLength20",5,"Include"
"TR2017_e1","TR2017_e1_70",55,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",56,1,"ScaleLength20",33,"Include"
"TR2017_e1","TR2017_e1_70",57,0,"ScaleLength20",6,"Include"
"TR2017_e1","TR2017_e1_70",58,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",59,0,"ScaleLength20",9,"Include"
"TR2017_e1","TR2017_e1_70",60,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",61,1,"ScaleLength20",32,"Include"
"TR2017_e1","TR2017_e1_70",62,1,"ScaleLength20",37,"Include"
"TR2017_e1","TR2017_e1_70",63,0,"ScaleLength20",13,"Include"
"TR2017_e1","TR2017_e1_70",64,1,"ScaleLength20",36,"Include"
"TR2017_e1","TR2017_e1_70",65,0,"ScaleLength20",3,"Include"
"TR2017_e1","TR2017_e1_70",66,0,"ScaleLength20",12,"Include"
"TR2017_e1","TR2017_e1_70",67,0,"ScaleLength20",10,"Include"
"TR2017_e1","TR2017_e1_70",68,0,"ScaleLength20",11,"Include"
"TR2017_e1","TR2017_e1_70",69,1,"ScaleLength20",29,"Include"
"TR2017_e1","TR2017_e1_70",70,0,"ScaleLength20",11,"Include"
