"exp","id","block","item","trial","isold","rating","excluding"
"SHJ2005_e1","SHJ2005_e1_103",3,"BAH129",73,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"NYC241",74,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"MAL491",75,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CHN340",76,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GR288",77,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CZ039",78,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"MONST1",79,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"AK105",80,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"NYC006",81,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CHN206",82,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"BAH131",83,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"INA150",84,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"HIH671",85,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"ECU043",86,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"IND220",87,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"DKNYB3",88,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GBEN128",89,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CARALGN1",90,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GRCTH2",91,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"KEN432",92,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"NC006",93,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"IND056",94,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"SEGALC1",95,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"AUVC278",96,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GBEN698",97,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"TNMT",98,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CHN401",99,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"R235",100,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GR3614",101,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"TZA109",102,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CALBAREN",103,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"TZA094",104,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"MXCC1",105,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CASF930",106,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"BLPLGDN",107,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"PRPNTAL2",108,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"NZ075",109,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"MAL438",110,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"ONTO124",111,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"STL136",112,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"JPN126",113,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"R255",114,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"BAH306",115,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"F563",116,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"SDE004",117,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"WEIMAR",118,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"IND267",119,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"ONHOL1",120,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"ME137",121,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"CHN342",122,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"RMTPL",123,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"TOZEUR",124,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"ISDOLPL1",125,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"TN166",126,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"NZ409",127,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",3,"GR284",128,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"HIH702",1,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"D688",2,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"HIO108",3,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR072",4,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"VERN",5,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"AK045",6,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"JPN116",7,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"R203",8,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"TAOR1",9,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"VEN048",10,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL287",11,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"HIO005",12,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"HELHARB",13,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR066",14,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"R206",15,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PRLADFN3",16,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"EPYRE16",17,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PNG070",18,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"IRLAIL1",19,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CALAWEST",20,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NVLV018",21,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CHN006",22,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PNG110",23,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"IN136",24,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NYC212",25,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBLN03",26,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL216",27,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBEN233",28,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBEN286",29,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"WALROAD1",30,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"TLALC",31,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NYC045",32,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MXMC64",33,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"STTWNHL",34,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"OH174",35,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"AK084",36,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"WI032",37,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"I822",38,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"UZB043",39,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"FP216",40,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MI101",41,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR026",42,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"I950",43,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"D087",44,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MI104",45,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ONTO214",46,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CRC044",47,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CUB078",48,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ME124",49,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ONOT035",50,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL435",51,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GALICIA1",52,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"R210",53,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ECU036",54,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NYC062",55,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PNTDURZ",56,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"WRCSTL2",57,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"EPYRE8",58,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"D694",59,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MB01",60,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NYCRC4",61,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR467",62,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBLN058",63,0,0,"Exclude"
"SHJ2005_e1","SHJ2005_e1_103",4,"LNVAGLS2",64,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"WTROSSCA",65,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ALPHOHEN",66,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL053",67,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"FLMI5",68,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"IRLROE",69,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"EGIR2",70,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"LANO20",71,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"I937",72,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"WALTENBY",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PNG039",74,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"VA038",75,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"IRLPOW5",76,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MARBPLC",77,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ILCH185",78,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"EPYRE9",79,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NEROFJD",80,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"STL153",81,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"BRGNTHI",82,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"LAUTBRU2",83,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"TN145",84,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"AK075",85,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR005",86,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"JNGFRRWL",87,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MDAN13",88,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL409",89,0,0,"Exclude"
"SHJ2005_e1","SHJ2005_e1_103",4,"CHN114",90,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"KOR004",91,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR277",92,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ISFERRY",93,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"H022",94,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBLN003",95,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"BAH268",96,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ONRYBG1",97,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NZ123",98,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL410",99,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NVLV054",100,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"UZB037",101,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBLN018",102,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ONTO071",103,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBEN071",104,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NL119",105,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"VT002",106,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ECU040",107,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"PEI10",108,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR237",109,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"R214",110,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"OBIDOS1",111,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MA358",112,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"RBRAIL",113,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"D505",114,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MYA001",115,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CHGR4",116,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBEN677",117,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"OH127",118,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MADCTYHL",119,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MA046",120,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"HIH755",121,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"VA069",122,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"CUB048",123,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"ONOT119",124,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"NZ041",125,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GR448",126,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"MAL037",127,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",4,"GBEN060",128,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"HIO041",1,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MARPLIB",2,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"YKRAILM2",3,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"EBL15",4,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MDAN7",5,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MOSFL",6,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"AK092",7,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"D201",8,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN379",9,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"AVPONTRH",10,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"IND131",11,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MDHAM1",12,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN740",13,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"THA061",14,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"TNPDG",15,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BAH241",16,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CMTRINCL",17,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CT029",18,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN371",19,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GBEN485",20,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BRA107",21,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BENABBEY",22,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ONOWSD6",23,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GR118",24,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INHOFBG",25,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CUB064",26,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"QUQ011",27,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"HIK322",28,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BAH119",29,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MXTUL4",30,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VERDUN2",31,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"NEP118",32,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"TN167",33,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"IL605",34,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VA078",35,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ECU095",36,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MYA015",37,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"FLVENIS",38,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ONTO031",39,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"DUBLIFF",40,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN347",41,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"KEN313",42,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"TRI204",43,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GR217",44,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GR024",45,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CACAP2",46,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MAL132",47,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"F685",48,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MAL119",49,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ONTOM025",50,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"FLMI1",51,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"I1059",52,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BAH240",53,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"R317",54,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"I1053",55,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INA161",56,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"PAGETT2",57,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"NYCCPW2",58,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"RVMS3",59,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"TXJFK",60,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"NEP094",61,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CZ006",62,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CTGL",63,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"D755",64,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BAR009",65,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GBEN096",66,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"LAMI5",67,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"D064",68,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"JPN028",69,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MI119",70,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CUB124",71,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"DALRTCH",72,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"EDHRHPGT",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN251",74,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"HADLEIG1",75,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GBLN075",76,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"I939",77,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INA156",78,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN146",79,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"SALOLCTH",80,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"EBL106",81,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"I644",82,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INA093",83,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN706",84,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MA048",85,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"JPN130",86,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ECU049",87,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"JPN206",88,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ARM001",89,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INA121",90,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BROADWA4",91,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CMSTJNCL",92,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GBEN230",93,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"STL022",94,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN610",95,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CT054",96,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VENICE11",97,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VNDPAL4",98,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GBLNBEL5",99,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"D892",100,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"STL012",101,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"BAR051",102,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"TZA122",103,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MA033",104,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MAL039",105,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"HEID2",106,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"THVKGS",107,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"WASL13",108,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"STWINOWL",109,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VOL2",110,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"RARCCON",111,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"FP105",112,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MB608",113,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"D116",114,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"GR262",115,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MAL068",116,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CHN170",117,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"PNG126",118,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MAL426",119,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"ETAR1",120,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"HELSIBMM",121,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"INA122",122,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MC731",123,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"CALASSUL",124,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"FP185",125,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"VA026",126,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"UTZION2",127,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",5,"MA013",128,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"BHU037",1,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"STL078",2,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"NYC132",3,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"SAHOHVW",4,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"DCLAF1",5,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"D069",6,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"STONEHG2",7,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"CT184",8,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"SDBDL1",9,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"MA350",10,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"STL053",11,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"HIO268",12,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"HIO021",13,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"IND313",14,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"STL083",15,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"MYA025",16,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"F409",17,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_103",6,"GBEN276",18,0,4,"Include"
