"exp","id","item","isold","condition1","rating","excluding"
"TMP2014_e1","TMP2014_e1_103","Pos_04",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_105","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_107","Pos_04",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_109","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_111","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_113","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_115","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_117","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_121","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_123","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_130","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_132","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_136","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_142","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_146","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_150","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_154","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_156","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_158","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_160","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_162","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_166","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_168","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_171","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_173","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_174","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_175","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_177","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_179","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_183","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_185","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_187","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_189","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_193","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_195","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_197","Pos_04",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_199","Pos_04",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_201","Pos_04",0,"Pos",99,"Exclude"
"TMP2014_e1","TMP2014_e1_203","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_205","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_211","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_213","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_215","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_216","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_219","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_220","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_226","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_231","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_233","Pos_04",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_237","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_241","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_243","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_247","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_249","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_251","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_253","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_257","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_259","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_261","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_263","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_265","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_273","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_275","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_277","Pos_04",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_279","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_283","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_284","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_289","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_295","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_297","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_301","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_303","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_305","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_307","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_311","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_313","Pos_04",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_315","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_317","Pos_04",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_319","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_321","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_323","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_325","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_331","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_333","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_335","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_337","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_339","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_341","Pos_04",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_343","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_345","Pos_04",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_347","Pos_04",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_9","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_13","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_15","Pos_05",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_17","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_21","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_23","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_24","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_25","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_27","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_29","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_32","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_36","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_38","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_40","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_41","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_45","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_47","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_49","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_57","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_61","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_65","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_67","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_68","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_69","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_70","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_74","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_76","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_77","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_78","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_79","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_81","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_82","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_83","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_88","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_91","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_93","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_95","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_97","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_101","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_103","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_105","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_107","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_109","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_111","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_113","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_115","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_117","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_121","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_123","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_130","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_132","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_136","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_142","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_146","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_150","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_154","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_156","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_158","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_160","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_162","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_166","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_168","Pos_05",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_171","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_173","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_174","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_175","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_177","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_179","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_183","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_185","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_187","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_189","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_193","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_195","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_197","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_199","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_201","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_203","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_205","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_211","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_213","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_215","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_216","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_219","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_220","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_226","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_231","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_233","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_237","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_241","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_243","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_247","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_249","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_251","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_253","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_257","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_259","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_261","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_263","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_265","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_273","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_275","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_277","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_279","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_283","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_284","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_289","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_295","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_297","Pos_05",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_301","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_303","Pos_05",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_305","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_307","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_311","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_313","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_315","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_317","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_319","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_321","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_323","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_325","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_331","Pos_05",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_333","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_335","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_337","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_339","Pos_05",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_341","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_343","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_345","Pos_05",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_347","Pos_05",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_9","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_13","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_15","Pos_06",0,"Pos",99,"Exclude"
"TMP2014_e1","TMP2014_e1_17","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_21","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_23","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_24","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_25","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_27","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_29","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_32","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_36","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_38","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_40","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_41","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_45","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_47","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_49","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_57","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_61","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_65","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_67","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_68","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_69","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_70","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_74","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_76","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_77","Pos_06",0,"Pos",99,"Exclude"
"TMP2014_e1","TMP2014_e1_78","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_79","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_81","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_82","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_83","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_88","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_91","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_93","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_95","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_97","Pos_06",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_101","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_103","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_105","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_107","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_109","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_111","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_113","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_115","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_117","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_121","Pos_06",0,"Pos",99,"Exclude"
"TMP2014_e1","TMP2014_e1_123","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_130","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_132","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_136","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_142","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_146","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_150","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_154","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_156","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_158","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_160","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_162","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_166","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_168","Pos_06",0,"Pos",6,"Include"
"TMP2014_e1","TMP2014_e1_171","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_173","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_174","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_175","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_177","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_179","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_183","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_185","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_187","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_189","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_193","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_195","Pos_06",0,"Pos",99,"Exclude"
"TMP2014_e1","TMP2014_e1_197","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_199","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_201","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_203","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_205","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_211","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_213","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_215","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_216","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_219","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_220","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_226","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_231","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_233","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_237","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_241","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_243","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_247","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_249","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_251","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_253","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_257","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_259","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_261","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_263","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_265","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_273","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_275","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_277","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_279","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_283","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_284","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_289","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_295","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_297","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_301","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_303","Pos_06",0,"Pos",5,"Include"
"TMP2014_e1","TMP2014_e1_305","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_307","Pos_06",0,"Pos",3,"Include"
"TMP2014_e1","TMP2014_e1_311","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_313","Pos_06",0,"Pos",1,"Include"
"TMP2014_e1","TMP2014_e1_315","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_317","Pos_06",0,"Pos",4,"Include"
"TMP2014_e1","TMP2014_e1_319","Pos_06",0,"Pos",2,"Include"
"TMP2014_e1","TMP2014_e1_321","Pos_06",0,"Pos",3,"Include"
